node,indegree,outdegree,kcore
32354,5,4,6
32500,3,4,4
32605,0,2,2
32626,3,4,7
32647,0,1,1
32674,9,2,6
32679,2,1,2
32683,5,3,7
32706,6,2,5
32708,1,1,2
32912,2,2,4
32952,1,2,2
33102,1,4,3
33111,1,1,2
33131,15,5,10
33143,1,4,3
33225,13,20,13
33270,3,0,3
33324,0,1,1
33528,2,3,4
33598,1,0,1
33605,90,34,30
33614,1,0,1
33728,21,11,13
33914,3,2,4
33932,2,2,3
33988,3,6,7
34019,6,4,8
34029,0,1,1
34052,6,2,4
34320,0,1,1
34334,2,1,3
34356,2,0,2
34367,2,2,4
34437,1,0,1
34462,1,1,2
34476,2,0,2
34597,1,3,3
34776,4,11,9
34814,5,5,5
34874,0,1,1
34995,2,3,5
35008,2,1,1
35122,1,0,1
35149,4,5,7
35238,3,3,5
35460,1,0,1
35495,1,4,5
35500,4,0,3
35565,0,1,1
35599,7,9,10
35625,1,0,1
35633,1,4,5
35678,0,1,1
35679,0,2,1
35750,4,0,3
35997,2,0,1
36000,2,2,3
36089,1,0,1
36202,2,2,4
36208,0,4,4
36260,4,4,8
36337,46,9,13
36392,1,1,2
36510,0,2,2
36552,0,1,1
36584,1,2,3
36694,1,4,4
36821,1,0,1
36901,2,2,3
36945,3,2,5
36953,1,1,2
37095,2,3,5
37096,2,0,2
37107,1,2,2
37120,1,0,1
37216,6,5,7
37235,1,0,1
37308,1,1,2
37378,0,2,2
37436,2,7,6
37576,1,0,1
37601,0,1,1
37604,4,6,10
37708,1,0,1
37790,0,2,1
37813,0,1,1
37903,0,4,4
37907,21,13,12
38196,3,2,2
38199,1,1,2
38214,0,2,2
38417,0,1,1
38441,1,1,2
38490,3,2,4
38867,4,3,5
38902,0,3,1
39047,8,8,11
39168,15,4,7
39191,2,3,4
39221,3,1,3
39247,0,2,2
39336,3,5,6
39408,1,1,2
39542,0,2,2
39756,7,6,8
39890,1,0,1
39898,1,0,1
40113,3,4,6
40273,1,0,1
40378,5,3,5
40402,1,4,3
40464,1,1,2
40482,0,3,3
40495,1,3,4
40518,3,1,3
40640,2,0,2
40903,0,2,1
40968,12,5,8
40991,0,1,1
41107,1,0,1
41191,0,1,1
41219,1,3,3
41566,0,1,1
41604,1,5,4
41638,1,0,1
41747,3,3,5
41820,0,1,1
41854,3,2,4
41864,2,8,8
41887,1,1,2
41897,3,2,2
42133,2,0,2
42181,7,3,4
42283,2,3,4
42345,0,4,4
42462,0,1,1
42521,6,10,8
42551,0,3,3
42628,2,2,4
42643,3,3,4
42645,83,21,21
42679,2,5,7
42759,1,1,2
42836,0,2,2
42989,2,1,2
43133,1,2,3
43200,10,9,6
43244,4,4,5
43301,2,0,2
43312,1,1,2
43313,1,0,1
43323,1,1,2
43326,1,1,2
43484,4,2,4
43634,0,1,1
43636,19,7,13
43665,1,12,5
43666,2,2,3
43847,6,14,11
43914,3,2,3
43949,1,0,1
44168,2,2,3
44484,1,1,2
44916,1,1,2
44978,3,0,3
45058,1,0,1
45086,0,1,1
45169,2,0,2
45184,0,1,1
45280,1,0,1
45483,1,0,1
45769,1,3,2
45773,0,1,1
45877,0,1,1
45882,1,3,4
46083,0,1,1
46215,1,2,2
46225,2,0,2
46457,1,0,1
46545,35,22,15
46572,1,1,2
46574,7,5,6
46608,0,4,2
46697,0,1,1
46698,4,5,6
46793,8,3,7
46864,1,1,2
46923,1,2,3
46982,1,1,2
47116,7,2,8
47185,29,12,13
47423,1,5,5
47441,0,1,1
47473,1,1,2
47544,1,0,1
47568,0,1,1
47575,2,4,4
47608,3,14,8
47666,2,2,2
47783,1,2,3
47920,1,0,1
48044,3,1,3
48062,1,0,1
48076,2,2,3
48087,5,11,9
48099,1,2,3
48139,1,0,1
48169,2,2,4
48170,1,0,1
48271,1,0,1
48278,0,2,2
48368,3,2,3
48415,1,1,2
48448,0,2,2
48522,1,1,2
48599,24,30,19
48625,1,1,2
48684,1,0,1
48782,2,1,3
48843,1,2,3
48926,1,0,1
48944,0,3,2
48964,0,1,1
49053,0,1,1
49101,1,2,3
49128,0,2,2
49174,11,14,14
49252,6,5,8
49369,1,0,1
49373,0,6,3
49516,1,1,2
49678,3,2,5
49728,5,3,6
49732,2,2,3
49762,1,1,2
49794,1,1,2
49917,1,1,2
49924,0,1,1
49933,0,1,1
49960,1,0,1
49993,4,2,5
50043,0,1,1
50161,0,2,1
50252,0,2,2
50292,1,2,3
50378,7,0,7
50397,0,3,2
50398,1,1,1
50402,1,1,2
50414,2,2,3
50502,0,1,1
50509,1,6,4
50595,1,0,1
50637,2,2,3
50697,0,5,4
50884,2,2,2
50905,0,1,1
50951,0,1,1
50952,5,3,5
51033,4,3,7
51061,5,6,6
51114,3,2,4
51140,1,3,3
51194,0,2,2
51265,1,1,2
51340,1,3,2
51351,3,2,4
51388,0,1,1
51414,0,3,3
51468,6,11,8
51491,0,2,2
51552,1,0,1
51716,0,4,4
51743,1,0,1
51802,1,2,3
51842,4,5,9
51947,0,1,1
52077,3,5,6
52171,2,2,2
52283,0,1,1
52345,0,2,2
52360,0,1,1
52582,1,3,4
52623,1,4,4
52629,1,0,1
52745,0,2,2
52754,3,4,6
52774,11,51,17
52779,2,2,2
52809,0,1,1
53039,1,2,3
53061,1,0,1
53087,0,2,2
53138,3,2,3
53179,2,4,5
53329,1,3,3
53526,1,2,2
53587,0,2,2
53623,2,0,2
53661,1,0,1
53671,1,0,1
53780,1,2,3
53829,1,1,2
54147,1,0,1
54269,2,0,2
54278,3,3,5
54323,2,0,2
54341,1,1,2
54522,4,6,7
54590,1,1,2
54703,1,1,2
54731,0,6,5
54794,1,1,2
54916,2,5,6
54947,0,2,1
54972,11,9,10
55174,1,0,1
55379,0,1,1
55642,1,0,1
55688,3,3,3
55745,0,2,2
55765,9,7,9
55997,0,2,2
56147,0,1,1
56179,1,0,1
56506,0,1,1
56507,1,4,5
56642,0,3,3
56816,2,3,3
56973,42,11,12
56989,1,0,1
57052,10,5,7
57075,2,5,4
57137,2,1,2
57197,4,3,3
57224,1,5,4
57276,0,1,1
57293,0,1,1
57336,2,4,5
57429,0,1,1
57447,1,0,1
57526,9,7,8
57889,2,5,5
58109,0,2,1
58241,6,6,6
58329,5,8,7
58411,3,0,3
58421,1,0,1
58537,9,9,12
58557,1,2,3
58737,14,17,15
58836,1,1,2
58865,0,1,1
58874,1,1,2
58922,5,12,12
58925,0,2,2
58955,1,2,2
58973,2,3,4
59405,0,1,1
59467,3,3,5
59498,4,0,2
59517,2,0,2
59526,1,0,1
59543,5,6,9
59627,2,2,4
59665,0,2,2
59723,0,4,3
59729,1,1,2
59734,0,0,0
60026,2,1,3
60131,1,1,2
60144,4,1,3
60152,0,1,1
60154,14,21,17
60157,0,1,1
60182,2,3,3
60204,2,2,3
60241,5,3,5
60412,0,1,1
60478,4,5,6
60494,2,5,3
60685,8,11,10
60737,2,0,2
60747,1,0,1
60889,1,0,1
60981,1,1,2
61024,3,1,3
61103,11,3,6
61137,0,5,5
61241,1,2,3
61467,1,3,3
61843,2,11,3
61884,1,1,2
61934,1,0,1
62179,1,0,1
62246,3,2,4
62271,0,2,1
62306,1,2,2
62420,7,7,8
62471,1,0,1
62512,10,8,13
62524,6,1,4
62877,1,2,3
63010,1,0,1
63047,20,18,13
63084,0,1,1
63180,2,3,2
63229,0,4,2
63407,2,3,3
63558,4,3,4
63587,0,1,1
63696,3,6,5
63735,0,2,2
63903,1,1,2
63935,1,5,6
64045,1,1,2
64054,4,14,11
64197,0,3,1
64385,1,7,6
64442,4,6,7
64454,3,0,3
64531,17,16,17
64570,0,2,1
64584,1,0,1
64617,2,3,4
64666,0,2,2
64678,2,3,3
64686,0,1,1
64712,1,0,1
64897,1,1,2
64942,2,4,6
64999,4,4,3
65095,15,8,7
65154,0,1,1
65216,4,19,10
65271,2,1,3
65338,0,4,4
65360,3,3,3
65670,3,1,4
65677,1,0,1
65688,0,1,1
65752,0,1,1
65755,2,4,5
66155,6,3,6
66230,1,3,4
66324,1,2,2
66585,0,2,2
66725,0,3,3
66821,0,1,1
66870,2,3,2
66877,2,3,5
66946,1,5,5
67007,2,2,4
67013,0,2,2
67166,1,3,4
67227,0,2,2
67537,2,1,3
67734,1,0,1
67970,9,11,9
68016,0,2,2
68025,0,1,1
68035,3,2,3
68093,14,11,12
68181,0,1,1
68262,2,2,3
68280,1,2,3
68311,0,2,2
68314,0,1,1
68371,1,3,3
68540,1,3,3
68547,1,1,2
68633,13,8,7
68710,1,2,3
68740,0,1,1
68747,0,2,2
68788,1,1,2
68822,1,0,1
68855,0,2,2
68858,1,4,5
68926,1,4,4
68985,3,6,7
69055,1,2,3
69210,1,0,1
69319,2,3,3
69422,0,1,1
69498,1,2,2
69594,5,6,7
69598,1,1,2
69676,2,3,5
69748,6,3,4
69859,5,4,6
69915,2,2,2
69932,0,3,3
70008,0,4,1
70237,1,2,3
70240,2,2,3
70248,5,9,8
70323,1,0,1
70351,1,1,2
70398,1,0,1
70406,0,1,1
70434,6,4,4
70497,1,1,1
70506,2,0,1
70663,2,1,3
70680,3,5,6
70774,3,3,5
70777,0,1,1
70788,1,0,1
70790,0,1,1
70791,5,3,5
70827,11,6,8
70868,0,2,2
70874,0,3,3
70921,1,0,1
70969,0,1,1
71001,1,0,1
71357,20,13,13
71540,1,2,3
71567,18,5,9
71704,0,1,1
71755,1,1,2
72199,0,4,4
72221,3,2,4
72265,17,12,18
72360,1,0,1
72431,1,0,1
72442,0,1,1
72536,2,1,2
72540,0,1,1
72680,1,0,1
72762,1,5,6
72807,1,2,3
72934,0,2,2
73095,1,0,1
73152,1,0,1
73155,3,6,6
73173,1,0,1
73236,4,3,4
73422,0,1,1
73622,1,1,2
73631,1,2,1
73692,0,2,2
73712,0,6,5
73844,12,7,10
73866,0,2,1
73905,1,0,1
73937,0,2,2
73981,1,0,1
74061,1,0,1
74080,1,0,1
74214,0,1,1
74228,0,2,2
74523,1,1,2
74615,0,1,1
74637,3,2,3
74706,0,3,3
74721,3,0,3
74771,1,9,7
74790,0,2,1
74857,1,1,2
75121,1,0,1
75163,2,3,3
75248,2,5,5
75301,3,7,9
75310,1,2,2
75546,1,1,2
75583,1,0,1
75619,1,1,2
75792,2,1,3
75813,0,1,1
75849,0,2,2
76016,0,2,2
76042,1,0,1
76166,1,0,1
76275,3,2,4
76291,1,1,1
76374,1,0,1
76465,0,1,1
76577,8,8,7
76659,0,3,3
76669,11,6,8
76698,5,4,8
76700,25,16,16
76718,8,11,9
76723,0,2,2
76883,3,2,4
76997,2,0,2
77059,2,5,5
77069,11,6,8
77232,0,1,1
77236,1,1,2
77240,0,2,2
77281,1,1,2
77576,1,3,4
77768,1,0,1
77843,1,0,1
77920,12,8,8
77991,2,2,4
78262,1,1,2
78406,1,0,1
78580,1,1,2
78693,0,1,1
78741,1,0,1
78742,1,2,3
78761,4,3,5
78908,2,2,4
78977,0,2,2
79091,3,2,3
79094,4,11,8
79184,1,0,1
79195,1,1,2
79391,0,2,1
79432,3,3,5
79527,1,0,1
79655,2,7,6
79674,3,1,3
79701,1,2,3
79714,2,2,4
79977,5,7,7
80048,1,2,3
80058,3,0,3
80066,2,3,3
80094,1,1,2
80105,2,6,7
80116,0,1,1
80140,1,5,5
80159,0,3,3
80178,4,3,4
80207,1,0,1
80276,1,0,1
80354,1,0,1
80456,2,1,2
80465,1,0,1
80490,1,2,3
80530,4,6,5
80582,0,1,1
80621,0,2,1
80637,1,0,1
80736,2,4,5
80887,0,1,1
81076,2,0,2
81147,1,0,1
81275,6,0,3
81281,1,3,3
81288,0,3,3
81405,0,3,2
81468,2,3,3
81474,45,8,10
81518,1,0,1
81566,2,5,3
81624,1,0,1
81672,1,0,1
81699,19,8,8
81714,1,1,2
81742,0,1,1
81776,0,1,1
82042,1,0,1
82135,0,1,1
82155,2,1,2
82255,0,1,1
82256,1,0,1
82356,2,5,6
82475,0,2,2
82497,22,13,16
82576,1,3,3
82652,0,2,1
82657,1,3,3
82723,0,1,1
82728,5,5,7
82740,2,0,2
82810,0,1,1
82972,1,2,2
82980,1,2,2
83144,1,0,1
83167,4,4,6
83288,1,0,1
83411,3,2,5
83523,2,2,4
83537,3,1,3
83636,2,2,4
83761,1,2,3
83795,31,12,12
83819,1,0,1
84025,2,3,3
84125,2,0,2
84250,4,1,4
84274,1,0,1
84275,1,1,2
84307,1,0,1
84315,2,5,5
84460,0,5,4
84470,2,3,4
84494,0,2,2
84510,1,2,3
84542,4,1,3
84681,1,0,1
84759,3,2,4
84940,1,1,2
84970,1,2,3
84973,0,1,1
85084,1,2,2
85100,0,6,4
85288,0,5,4
85346,1,0,1
85502,2,1,2
85640,1,0,1
85771,2,3,4
85797,0,1,1
85836,0,2,2
85926,1,0,1
85975,0,1,1
86016,1,0,1
86063,1,2,3
86079,0,1,1
86082,1,0,1
86121,0,4,2
86198,2,4,6
86306,8,9,8
86444,1,0,1
86638,0,3,3
86672,0,2,2
86736,2,2,3
86873,2,3,4
86876,1,4,4
86903,2,1,2
86926,1,0,1
86985,3,0,3
87090,1,1,2
87138,0,2,2
87173,0,1,1
87263,3,0,2
87371,1,3,2
87379,1,3,4
87402,5,10,9
87412,2,2,4
87598,5,3,6
87616,1,0,1
87676,3,3,3
87746,4,6,7
87822,1,0,1
87831,2,3,5
87892,1,1,2
87919,4,3,5
87937,0,3,3
87979,1,1,2
88049,0,1,1
88053,2,5,4
88106,0,2,2
88200,1,0,1
88299,0,2,2
88377,0,2,2
88405,9,4,7
88485,3,1,3
88505,1,0,1
88506,0,5,4
88641,2,0,2
88674,2,1,3
88713,1,0,1
88801,0,1,1
88861,1,4,5
88961,0,1,1
89022,2,1,3
89144,3,1,4
89274,1,0,1
89297,2,4,4
89447,4,2,3
89457,0,1,1
89469,1,1,2
89540,25,12,14
89919,1,2,3
89966,3,2,3
89972,0,7,5
90040,7,3,5
90141,1,0,1
90193,2,5,6
90209,5,4,5
90276,3,2,4
90297,2,1,2
90417,1,0,1
90523,2,1,3
90622,3,5,6
90678,1,0,1
90689,0,1,1
90691,3,2,3
90722,2,0,1
90728,2,0,2
90769,0,1,1
90786,13,14,8
90821,5,5,7
90982,4,2,6
91065,3,1,4
91112,2,2,4
91253,0,1,1
91436,2,2,3
91469,2,4,4
91530,1,0,1
91576,1,2,3
91601,1,1,2
91685,8,9,9
91818,1,0,1
91868,0,1,1
92010,1,0,1
92113,1,0,1
92282,0,3,2
92378,8,13,15
92405,1,1,1
92529,0,1,1
92620,0,3,3
92650,0,1,1
92702,0,3,1
92780,0,2,2
92819,0,3,3
92891,1,3,3
93087,1,2,3
93150,1,1,2
93161,0,3,2
93169,3,3,5
93295,1,0,1
93363,3,1,3
93379,1,0,1
93409,0,1,1
93531,1,1,2
93641,0,2,2
93723,4,0,3
93730,1,1,2
93836,1,0,1
93837,3,4,5
93895,6,5,8
93972,3,9,10
94018,1,0,1
94024,3,4,5
94026,0,5,4
94099,0,1,1
94175,2,3,5
94196,1,0,1
94298,1,2,3
94332,0,4,2
94381,1,1,2
94523,0,1,1
94562,1,0,1
94580,1,0,1
94583,2,3,4
94584,15,4,8
94728,8,6,6
94765,0,1,1
94816,53,27,24
94820,2,8,7
94971,13,3,9
95099,66,13,18
95124,0,1,1
95129,0,1,1
95160,1,0,1
95188,1,0,1
95245,0,8,4
95291,2,1,3
95344,2,3,4
95370,0,2,2
95405,1,0,1
95445,2,8,9
95500,0,1,1
95553,6,2,7
95676,1,1,2
95714,0,1,1
95739,1,2,3
95870,3,3,4
95885,1,0,1
95913,5,5,7
95940,0,3,3
95950,1,2,2
95962,2,0,2
95963,2,5,4
96152,5,7,8
96165,0,1,1
96375,32,16,12
96539,3,0,2
96691,3,3,4
96710,1,1,2
96712,0,2,2
96727,12,9,14
96738,0,1,1
96783,1,0,1
96831,0,4,4
96943,4,4,6
96964,0,1,1
96975,1,1,2
97229,4,5,5
97351,2,3,3
97365,0,1,1
97393,0,1,1
97514,6,0,4
97668,1,1,2
97701,0,4,3
97768,2,1,3
97813,0,1,1
97838,2,5,6
97984,1,0,1
98021,1,4,4
98177,0,1,1
98233,2,1,3
98248,1,1,2
98297,14,14,11
98349,2,1,3
98593,0,1,1
98672,2,1,3
98676,0,2,2
98828,1,1,2
98997,5,5,6
99084,0,2,2
99100,0,1,1
99176,1,0,1
99203,0,1,1
99246,0,1,1
99354,0,3,3
99485,0,3,3
99489,1,0,1
99558,2,1,3
99573,0,2,2
99769,1,1,2
99938,2,2,3
100059,1,0,1
100080,0,2,1
100087,0,1,1
100088,0,2,1
100146,5,1,4
100222,2,0,2
100256,2,0,2
100382,0,1,1
100444,1,2,3
100457,0,1,1
100510,1,2,3
100557,0,1,1
100638,2,0,1
100656,0,1,1
100683,1,0,1
100685,2,5,4
100924,1,1,2
101010,2,4,5
101131,0,3,3
101442,4,4,4
101563,0,4,2
101597,2,0,2
101647,6,5,6
101711,21,11,16
101831,2,5,5
101885,0,2,2
101964,0,4,3
102054,2,1,2
102079,1,3,2
102093,23,19,17
102228,2,3,4
102324,1,1,2
102493,3,4,6
102542,1,12,11
102700,0,1,1
102790,2,2,4
102795,6,4,5
102827,3,0,1
102828,7,5,8
102869,0,1,1
102895,2,2,4
102930,0,1,1
103032,5,12,6
103054,0,3,1
103280,7,6,7
103317,6,7,7
103380,1,0,1
103391,1,1,2
103428,1,0,1
103484,1,0,1
103600,0,2,1
103646,3,3,4
103685,7,5,8
103939,1,2,2
104487,1,0,1
104608,3,7,6
104798,1,1,2
104957,3,3,3
105000,2,2,2
105004,0,3,3
105042,0,1,1
105130,1,0,1
105156,0,1,1
105411,1,1,1
105528,1,1,2
105682,1,5,5
105717,0,11,8
105720,5,4,5
105722,1,0,1
105796,1,0,1
105874,0,1,1
106000,1,0,1
106012,2,3,5
106225,1,0,1
106408,0,1,1
106457,7,8,7
106517,0,7,6
106566,5,4,7
106574,0,1,1
106588,1,0,1
106664,3,1,3
106786,1,0,1
106854,2,4,3
107049,1,4,4
107112,0,1,1
107133,1,1,2
107150,3,3,4
107282,1,1,2
107362,0,4,4
107365,1,0,1
107480,1,0,1
107502,0,1,1
107503,0,2,2
107587,2,2,3
107589,1,1,2
107628,1,1,2
107637,1,0,1
107688,3,3,5
107732,1,1,2
107759,0,1,1
107823,3,4,4
107828,1,1,2
107844,1,3,4
107987,1,1,2
108052,2,0,2
108095,9,5,9
108424,12,6,12
108449,2,4,3
108517,0,1,1
108563,3,6,4
108601,1,1,2
108608,1,1,2
108657,2,2,4
108819,0,1,1
108875,6,0,5
108997,1,1,2
109013,4,5,8
109119,0,1,1
109164,2,1,3
109177,1,0,1
109277,2,1,2
109313,0,1,1
109380,2,2,3
109423,0,1,1
109473,0,4,2
109699,0,1,1
109738,0,1,1
109815,2,0,2
109829,1,2,3
109858,0,5,3
109869,0,1,1
109927,5,3,8
110037,1,0,1
110055,2,2,4
110151,1,0,1
110250,0,1,1
110268,0,1,1
110301,3,3,5
110402,3,2,2
110409,1,2,3
110525,8,4,6
110543,3,3,5
110624,0,3,3
110743,1,0,1
110752,7,5,7
110802,12,6,8
111005,0,2,1
111211,1,0,1
111302,1,1,2
111389,1,4,4
111391,3,4,5
111490,2,0,2
111560,0,2,1
111561,1,0,1
111569,1,0,1
111785,1,0,1
111828,1,0,1
111851,1,0,1
111862,0,2,2
111877,1,1,2
111892,4,2,5
112062,2,3,5
112230,1,1,2
112292,13,8,8
112339,1,2,2
112450,6,3,5
112632,0,1,1
112780,1,0,1
112796,0,6,3
112900,1,2,2
112927,4,4,6
113068,2,3,5
113175,3,2,4
113251,2,3,4
113407,11,2,6
