node,indegree,outdegree,kcore
3215,2,1,3
3246,2,5,6
3263,3,7,5
3297,0,1,1
3307,2,2,4
3327,1,1,2
3349,1,0,1
3375,2,2,2
3381,0,3,3
3384,3,4,4
3422,0,2,2
3436,7,6,8
3464,3,4,5
3518,0,1,1
3542,3,4,7
3599,1,1,2
3638,1,0,1
3771,1,6,7
3854,0,1,1
3873,1,0,1
3894,2,3,5
3961,1,0,1
4015,3,0,2
4024,1,1,2
4046,1,0,1
4049,3,2,5
4070,6,3,5
4080,0,1,1
4095,12,4,9
4108,1,1,2
4123,2,3,5
4179,21,14,20
4285,1,4,5
4306,40,8,12
4309,0,1,1
4330,0,5,4
4349,0,1,1
4360,5,5,7
4361,9,5,7
4388,2,3,4
4439,0,1,1
4450,3,8,11
4540,1,1,2
4635,2,2,4
4664,1,2,2
4668,0,1,1
4712,0,2,2
4736,3,3,4
4779,2,3,4
4787,0,4,4
4806,1,1,2
4818,9,5,7
4823,2,1,3
4841,3,3,4
4880,5,5,7
4907,2,1,3
4948,1,1,2
4949,5,1,6
4956,0,1,1
4960,1,1,2
4976,1,0,1
5018,7,4,8
5020,2,0,2
5053,0,1,1
5081,0,1,1
5084,0,3,3
5217,2,2,3
5239,1,0,1
5245,4,10,11
5248,1,2,2
5260,2,3,3
5261,2,0,2
5318,1,2,3
5327,9,5,7
5336,4,6,4
5354,4,0,4
5364,0,1,1
5384,2,1,3
5395,9,8,12
5399,0,6,6
5403,0,1,1
5423,1,1,2
5430,0,1,1
5445,1,3,3
5448,1,1,2
5479,1,1,2
5490,6,7,8
5503,1,2,3
5507,0,1,1
5512,1,2,2
5521,1,0,1
5600,0,2,2
5619,2,2,4
5629,2,0,2
5666,1,0,1
5677,2,3,5
5769,1,0,1
5783,5,8,9
5824,1,3,4
5869,0,1,1
5876,5,4,6
5896,3,0,3
5897,3,8,8
5902,2,1,2
5908,1,2,2
5988,0,1,1
6018,0,1,1
6037,9,7,9
6063,0,1,1
6079,0,2,2
6091,2,2,4
6114,1,0,1
6132,1,1,2
6153,2,7,5
6160,1,2,3
6176,8,11,12
6180,1,2,3
6191,0,7,7
6196,1,0,1
6370,2,2,3
6375,3,2,4
6425,12,10,12
6444,1,0,1
6461,4,3,6
6561,1,1,2
6583,1,0,1
6647,6,11,7
6651,1,0,1
6658,2,4,6
6674,4,4,7
6677,1,1,2
6690,0,1,1
6850,0,5,4
6890,4,3,6
6893,31,19,17
6953,0,3,3
6981,0,2,2
6985,3,4,5
7081,1,1,2
7142,3,0,3
7145,0,1,1
7176,2,3,5
7190,4,8,10
7203,7,8,11
7213,0,2,2
7231,4,3,7
7252,4,6,9
7326,1,1,2
7333,2,1,3
7343,0,1,1
7345,3,3,6
7451,5,12,9
7460,0,2,2
7470,0,2,1
7472,1,2,3
7521,0,2,1
7525,3,6,6
7566,0,1,1
7600,0,3,3
7675,2,2,3
7677,3,7,7
7690,1,4,5
7715,3,8,7
7792,2,3,5
7794,1,3,4
7859,1,1,2
7909,2,4,4
7963,3,1,3
7974,0,1,1
8001,9,10,15
8009,1,1,2
8027,3,1,4
8193,1,1,2
8263,7,2,5
8290,1,2,3
8305,1,1,2
8353,2,4,4
8357,1,1,2
8415,1,5,5
8426,15,13,19
8427,0,1,1
8430,12,3,5
8443,0,3,3
8465,1,4,4
8472,0,8,6
8517,1,2,3
8522,1,5,5
8529,7,12,9
8535,1,0,1
8539,0,1,1
8550,0,1,1
8595,0,1,1
8651,1,3,3
8665,0,1,1
8678,1,5,5
8683,1,0,1
8704,1,5,6
8722,2,1,2
8739,8,11,8
8812,3,2,3
8822,1,2,3
8850,52,22,27
8867,0,1,1
8891,2,3,5
8901,1,0,1
8915,3,3,5
8955,0,4,3
8974,1,1,2
8975,1,1,2
9009,1,0,1
9039,16,8,10
9058,3,5,4
9060,2,1,3
9092,6,4,6
9183,1,2,2
9190,1,0,1
9223,0,1,1
9241,3,3,5
9243,4,17,9
9255,2,1,3
9327,1,0,1
9353,0,4,4
9390,1,2,2
9393,1,2,3
9410,2,1,3
9422,2,4,6
9441,0,2,2
9500,0,1,1
9523,3,2,5
9600,3,4,5
9614,0,2,2
9625,0,3,3
9633,3,4,5
9645,30,14,14
9687,0,3,3
9696,24,25,23
9858,5,2,5
9925,0,1,1
9930,4,8,9
9963,5,2,5
10137,0,1,1
10143,192,47,41
10184,2,1,2
10197,2,2,3
10225,2,2,3
10246,1,1,2
10268,0,2,2
10304,2,2,4
10318,3,6,7
10331,8,9,11
10348,2,0,2
10370,2,6,6
10372,1,2,3
10394,0,1,1
10432,0,1,1
10492,0,1,1
10508,1,1,2
10569,1,0,1
10571,5,4,6
10608,6,2,8
10627,1,3,4
10635,6,6,7
10674,4,0,2
10694,1,4,4
10749,1,1,2
10775,1,1,2
10778,1,3,4
10791,2,2,2
10822,1,1,2
10833,0,1,1
10841,2,3,5
10930,1,6,6
10938,7,1,7
10944,1,4,4
10957,8,10,9
10961,3,4,5
10979,6,11,8
10989,4,4,7
11000,1,1,2
11013,2,2,3
11066,1,0,1
11094,1,1,2
11102,1,3,4
11131,0,1,1
11134,2,0,2
11148,0,1,1
11165,1,1,2
11184,0,1,1
11200,2,1,3
11214,5,6,10
11220,1,2,3
11227,1,1,2
11252,1,4,4
11254,4,4,6
11307,1,0,1
11397,0,3,3
11406,16,14,13
11476,4,4,5
11494,0,2,2
11501,2,0,2
11504,1,1,2
11620,6,7,10
11640,1,0,1
11641,2,3,4
11648,1,1,2
11652,2,0,2
11674,1,1,2
11676,6,7,9
11691,0,3,3
11713,3,3,4
11756,2,1,3
11800,0,1,1
11801,2,2,4
11802,1,1,2
11819,1,2,3
11864,1,1,2
11871,9,7,12
11875,2,2,3
11879,4,6,9
11883,2,3,3
11896,0,1,1
11931,1,0,1
11938,1,0,1
12019,1,4,5
12044,1,0,1
12067,2,3,5
12118,0,3,2
12121,1,1,2
12169,0,3,3
12172,11,11,12
12182,2,2,4
12185,0,1,1
12263,1,0,1
12270,0,2,2
12275,9,6,9
12290,1,1,2
12300,4,7,9
12352,1,1,2
12418,4,2,6
12456,3,7,9
12585,1,1,2
12641,1,1,2
12643,4,3,6
12652,2,8,7
12713,2,2,4
12721,1,4,5
12743,8,6,8
12765,6,6,10
12788,1,0,1
12791,3,3,6
12862,0,2,1
12881,0,2,2
12911,0,4,4
12928,0,1,1
13047,3,3,4
13096,1,0,1
13141,4,2,5
13151,1,0,1
13164,15,20,12
13166,19,21,15
13197,1,2,3
13208,1,0,1
13239,0,1,1
13281,15,5,10
13350,2,10,10
13351,5,6,8
13378,3,2,4
13394,4,5,6
13421,3,1,2
13422,3,1,3
13432,14,7,9
13463,5,8,9
13483,1,0,1
13503,1,0,1
13507,4,5,6
13547,14,16,11
13555,20,13,14
13558,1,1,2
13567,3,3,5
13583,0,1,1
13588,0,1,1
13598,3,3,4
13639,3,5,5
13646,0,1,1
13724,2,1,2
13731,1,2,2
13749,3,5,7
13751,115,28,33
13780,2,1,2
13816,0,2,2
13837,1,2,3
13838,4,3,3
13867,0,7,5
13985,0,1,1
14001,8,7,12
14003,0,4,2
14005,3,3,5
14094,12,36,16
14114,1,1,2
14117,6,4,7
14118,1,1,2
14123,3,2,4
14130,0,3,3
14133,0,4,3
14139,0,1,1
14140,4,2,6
14149,4,4,5
14177,0,2,2
14258,0,4,4
14264,3,2,4
14293,0,11,6
14314,0,1,1
14328,1,0,1
14372,0,1,1
14430,0,2,2
14445,1,1,2
14473,3,5,4
14542,2,8,10
14570,1,0,1
14586,0,1,1
14605,1,1,2
14654,2,2,2
14735,1,0,1
14766,5,6,6
14786,1,1,2
14794,1,1,2
14816,2,3,4
14817,3,12,8
14829,4,10,11
14842,0,1,1
14879,3,3,4
14894,2,0,2
14903,2,3,5
14953,1,0,1
14983,4,4,6
14988,1,8,8
14999,2,2,3
15011,17,8,13
15023,1,0,1
15071,9,8,8
15104,0,2,2
15115,1,0,1
15164,1,0,1
15182,1,1,2
15234,4,3,5
15249,1,3,4
15257,3,4,6
15272,1,1,2
15289,4,0,4
15362,1,4,4
15382,5,3,6
15384,1,3,3
15421,1,2,3
15438,0,2,2
15453,0,1,1
15463,1,6,6
15493,4,3,6
15516,2,4,5
15608,8,4,6
15609,12,8,9
15622,1,0,1
15665,0,2,2
15691,8,6,8
15704,7,9,11
15739,1,0,1
15740,0,1,1
15751,4,12,16
15760,1,1,2
15780,1,0,1
15803,5,8,9
15807,1,0,1
15826,2,2,4
15855,2,6,7
15869,6,6,9
15895,0,2,2
15917,1,1,2
15935,21,25,24
15942,0,2,2
15980,4,7,6
15992,2,4,6
16012,3,6,7
16014,0,1,1
16017,8,6,9
16024,7,5,7
16031,5,6,8
16051,2,3,3
16056,0,3,3
16092,2,2,4
16103,2,3,3
16148,1,4,5
16176,1,1,2
16185,0,1,1
16205,0,2,2
16207,1,2,3
16231,0,2,2
16258,1,2,3
16265,4,5,7
16325,2,2,3
16336,4,3,6
16353,8,11,13
16355,1,10,9
16356,0,1,1
16357,1,2,3
16358,0,1,1
16390,1,1,2
16416,0,1,1
16438,3,2,4
16456,4,4,4
16503,1,4,5
16520,1,2,3
16536,0,5,4
16539,0,1,1
16553,0,1,1
16583,1,1,2
16668,24,2,9
16693,1,0,1
16709,1,1,1
16711,1,0,1
16714,1,1,2
16747,0,2,2
16776,0,2,2
16783,1,0,1
16816,22,4,10
16820,3,8,6
16847,0,2,2
16851,3,5,8
16853,1,1,2
16881,3,7,9
16933,1,1,2
16938,1,1,2
16947,1,1,2
16948,1,1,2
16961,1,0,1
16972,1,0,1
16974,5,2,7
16982,7,5,9
16990,8,7,10
17006,3,4,5
17007,1,2,3
17010,0,3,2
17054,3,1,2
17061,0,1,1
17075,9,6,7
17092,0,1,1
17117,1,1,2
17148,2,3,5
17155,1,0,1
17171,6,5,10
17185,2,3,4
17187,5,2,3
17197,2,1,3
17224,6,4,8
17271,6,11,12
17278,1,2,3
17293,3,3,6
17296,1,1,2
17298,1,2,2
17301,9,6,9
17323,3,0,3
17344,0,1,1
17432,1,1,2
17434,4,1,4
17570,2,2,4
17664,40,22,21
17677,1,2,3
17719,5,4,5
17724,1,1,2
17761,0,3,3
17776,0,18,11
17790,1,4,5
17882,1,2,3
17948,2,4,5
17959,4,1,3
17971,3,5,5
17989,1,2,3
17995,8,5,8
18004,2,2,4
18025,1,3,2
18027,9,4,9
18057,8,3,8
18066,4,1,4
18073,1,3,3
18091,0,2,2
18152,3,5,8
18217,1,5,5
18232,1,1,2
18233,1,1,2
18242,0,1,1
18271,6,7,11
18319,5,3,6
18322,1,0,1
18358,1,1,2
18380,1,1,2
18400,1,6,6
18447,4,4,4
18461,3,1,3
18463,5,3,7
18483,1,1,2
18488,0,1,1
18497,6,16,12
18500,0,6,5
18508,2,5,6
18561,0,4,3
18577,1,3,3
18612,3,4,6
18649,1,1,2
18656,1,1,2
18661,2,6,5
18669,20,15,17
18675,3,2,4
18700,0,2,2
18750,2,0,2
18756,1,0,1
18757,4,2,5
18793,2,1,2
18803,2,0,2
18815,3,0,2
18820,2,9,8
18833,3,3,5
18879,1,1,2
18885,1,1,2
19015,1,0,1
19044,2,2,4
19103,3,7,7
19154,4,5,8
19166,0,2,2
19270,1,1,2
19280,1,2,2
19294,3,6,7
19332,1,1,2
19392,4,5,8
19400,0,2,2
19441,1,1,2
19450,4,1,4
19460,0,1,1
19517,1,1,2
19573,6,2,7
19659,1,1,2
19748,4,3,4
19806,0,1,1
19862,2,1,2
19976,1,1,2
19984,62,34,26
19987,0,2,2
19994,2,3,4
20008,1,3,3
20036,0,1,1
20039,8,5,8
20057,2,1,2
20071,0,1,1
20075,5,0,5
20076,2,1,3
20125,4,1,5
20164,1,1,2
20229,0,2,1
20240,1,3,3
20252,1,3,3
20260,13,12,9
20263,0,2,2
20303,4,3,4
20323,2,1,3
20342,0,2,2
20349,1,5,5
20357,1,0,1
20358,3,8,7
20377,1,0,1
20379,1,2,3
20385,0,1,1
20448,0,2,2
20583,0,1,1
20697,2,2,4
20729,0,1,1
20738,1,2,3
20753,1,1,2
20758,2,1,3
20786,6,4,7
20796,1,0,1
20801,1,2,2
20803,0,1,1
20821,0,1,1
20866,4,2,4
20867,1,1,2
20874,3,5,6
20902,1,1,2
20969,1,1,2
20970,8,29,15
21100,18,17,15
21102,1,0,1
21120,2,6,6
21125,1,1,2
21141,3,2,5
21167,2,2,3
21191,1,1,2
21246,1,2,2
21318,5,8,8
21336,1,1,2
21372,1,1,2
21381,1,0,1
21416,36,15,10
21457,0,2,2
21465,1,1,2
21493,8,3,4
21537,1,0,1
21568,8,10,10
21636,2,2,4
21650,5,5,7
21685,9,7,9
21686,0,1,1
21740,0,1,1
21808,0,2,2
21812,4,4,5
21817,2,5,6
21886,14,10,13
21901,3,4,6
21913,2,2,3
21946,1,4,4
21970,1,0,1
21971,32,26,27
21973,0,1,1
22002,2,3,5
22012,1,0,1
22019,3,8,8
22023,0,1,1
22031,1,1,2
22043,10,4,7
22104,2,3,4
22107,13,17,17
22148,1,1,2
22185,1,1,2
22190,1,0,1
22206,6,5,6
22234,5,7,10
22251,4,4,5
22289,2,2,4
22294,1,0,1
22300,1,1,2
22352,1,1,2
22356,3,2,4
22373,0,1,1
22381,33,12,15
22385,12,8,8
22412,1,2,3
22438,4,2,5
22485,1,2,3
22523,1,0,1
22548,3,2,3
22569,1,1,2
22594,3,0,3
22653,0,1,1
22681,2,2,3
22685,0,1,1
22688,2,3,3
22709,1,0,1
22717,2,1,3
22722,2,2,4
22744,1,4,4
22745,1,4,4
22748,1,0,1
22753,0,1,1
22768,0,13,9
22784,1,1,2
22793,1,0,1
22801,0,1,1
22839,3,1,4
22845,47,19,19
22900,3,3,5
22929,2,4,6
22947,5,0,4
22979,1,2,2
23046,0,1,1
23055,6,5,6
23099,0,3,3
23139,0,1,1
23144,1,1,2
23156,3,2,4
23162,7,7,12
23187,1,2,3
23188,20,11,12
23298,2,6,6
23336,6,2,3
23353,0,1,1
23368,1,0,1
23369,2,2,3
23382,2,2,4
23481,0,1,1
23532,1,1,2
23608,2,1,3
23622,4,4,5
23678,2,5,4
23703,1,0,1
23705,10,1,10
23718,1,1,2
23721,2,5,7
23729,1,0,1
23754,2,4,4
23809,2,8,8
23819,6,4,8
23833,0,1,1
23834,1,1,2
23844,1,3,3
23877,1,1,2
23895,4,2,5
23897,4,2,4
23899,0,1,1
23928,2,8,7
23932,2,1,3
23943,1,2,2
23947,0,1,1
23950,0,1,1
23988,0,2,2
24088,2,5,7
24098,0,1,1
24147,0,2,2
24155,2,1,2
24170,6,5,7
24175,5,7,9
24190,6,4,7
24194,5,10,9
24199,4,7,10
24262,1,4,5
24282,5,5,8
24284,2,1,2
24312,2,3,4
24370,5,7,6
24372,3,0,3
24382,1,1,2
24405,1,0,1
24450,0,1,1
24459,9,5,7
24490,0,1,1
24497,1,5,5
24503,0,2,2
24539,2,3,3
24550,1,3,3
24572,0,3,3
24588,1,1,2
24591,4,3,6
24603,1,0,1
24613,3,4,7
24620,0,1,1
24625,0,1,1
24628,0,4,3
24648,2,5,5
24676,5,6,9
24680,6,4,7
24692,1,0,1
24696,1,0,1
24731,1,3,4
24773,3,5,5
24826,0,3,1
24853,0,3,3
24872,2,3,5
24895,15,15,13
24908,5,4,6
24918,5,4,4
24933,0,1,1
24964,6,8,8
25065,2,1,2
25080,1,3,4
25102,0,1,1
25103,13,5,8
25110,2,1,3
25127,0,2,2
25152,5,1,5
25234,3,4,6
25237,1,1,2
25278,0,1,1
25296,4,4,6
25387,2,2,4
25407,0,1,1
25420,2,4,5
25466,1,1,1
25474,0,1,1
25498,1,0,1
25504,2,5,4
25551,1,1,2
25593,1,2,3
25632,5,5,6
25640,2,2,4
25668,2,1,3
25679,2,2,3
25699,3,4,6
25728,7,11,13
25752,1,1,2
25808,6,6,10
25837,0,1,1
25876,2,3,3
25919,1,1,2
25950,0,2,2
25952,0,4,4
25992,2,1,3
25995,2,3,4
26003,2,2,4
26005,5,4,6
26018,2,2,4
26072,2,3,5
26078,1,2,3
26082,1,1,2
26122,3,6,6
26124,3,3,3
26154,5,11,14
26160,3,0,3
26261,2,2,4
26288,0,1,1
26392,0,1,1
26446,0,2,2
26488,2,1,3
26517,2,4,5
26550,5,0,3
26554,1,2,3
26587,1,0,1
26622,2,6,6
26740,1,5,5
26783,2,3,5
26806,1,1,2
26822,2,1,3
26827,18,7,11
26859,4,4,7
26948,2,0,1
26957,3,3,4
26968,1,1,2
26979,1,1,2
26980,1,0,1
26994,0,1,1
27005,6,4,6
27025,2,0,2
27071,2,0,2
27085,1,1,2
27168,5,1,3
27186,1,6,6
27193,0,2,2
27212,1,0,1
27258,1,3,4
27271,12,14,18
27289,0,2,2
27362,5,3,6
27384,5,2,4
27422,1,3,3
27590,6,7,8
27620,2,1,3
27626,7,4,10
27633,1,0,1
27648,0,4,4
27651,0,2,2
27732,0,6,6
27781,155,29,27
27807,6,6,11
27808,1,0,1
27819,13,8,13
27878,1,2,3
27939,1,1,2
27994,7,7,7
27999,2,7,4
28019,9,3,7
28025,6,5,6
28026,7,5,9
28058,0,1,1
28115,5,11,8
28136,1,0,1
28139,3,3,5
28149,15,23,18
28207,2,5,7
28251,1,1,2
28263,0,2,1
28265,13,22,16
28305,1,5,4
28319,0,1,1
28379,1,2,2
28397,1,3,4
28443,0,2,2
28474,5,6,6
28508,1,2,3
28521,29,27,23
28608,3,0,3
28644,0,1,1
28651,1,2,2
28656,2,2,4
28678,3,2,5
28684,0,2,2
28749,1,1,2
28753,0,3,3
28755,4,6,8
28756,2,3,3
28762,2,4,5
28771,1,1,2
28805,1,0,1
28810,0,1,1
28817,11,10,10
28822,2,0,2
28829,2,0,1
28845,1,1,2
28883,3,4,6
28901,1,1,2
28912,0,1,1
28931,2,2,3
29009,1,4,4
29022,3,1,3
29060,4,4,6
29119,1,0,1
29187,4,3,4
29208,6,11,10
29223,1,1,2
29267,0,1,1
29278,3,2,4
29297,10,8,10
29320,3,5,6
29335,2,2,3
29338,2,2,4
29349,1,2,3
29369,1,1,2
29433,12,11,14
29437,1,1,2
29460,106,25,27
29461,0,1,1
29494,8,6,7
29522,1,5,5
29528,10,7,7
29529,2,1,2
29530,20,23,19
29533,6,4,10
29536,2,2,3
29553,1,0,1
29599,4,8,8
29613,4,11,11
29622,2,2,4
29633,2,0,2
29660,2,0,2
29671,1,0,1
29756,5,2,5
29777,3,4,5
29826,3,1,3
29885,0,1,1
29907,3,1,4
29919,1,1,1
29932,1,2,3
29948,2,1,3
29997,4,3,3
30015,1,1,2
30065,10,12,15
30073,1,0,1
30086,1,1,2
30101,1,1,2
30131,0,3,3
30132,5,3,4
30173,4,6,8
30210,1,2,3
30230,1,2,3
30233,2,5,6
30242,2,2,3
30299,1,2,3
30318,0,3,3
30347,2,0,2
30372,2,5,3
30399,2,4,5
30444,8,5,6
30491,1,1,2
30495,2,0,2
30531,2,13,14
30582,7,5,9
30698,2,2,4
30706,2,2,2
30767,42,11,19
30801,2,1,2
30825,0,9,9
30876,0,2,2
30895,0,1,1
30957,0,1,1
30960,2,12,12
30979,2,4,4
30983,7,6,11
30987,1,2,3
31008,2,2,2
31009,1,2,3
31021,0,1,1
31036,3,3,5
31056,2,2,4
31093,5,13,14
31095,1,2,3
31121,1,4,3
31123,2,4,5
31177,2,2,4
31227,3,1,2
31246,1,0,1
31251,3,3,6
31264,1,0,1
31290,0,1,1
31292,1,1,2
31332,1,0,1
31345,0,2,2
31393,1,1,2
31396,0,3,2
31426,1,2,3
31461,1,5,4
31512,2,2,3
31520,4,7,9
31534,0,1,1
31564,1,1,2
31570,3,1,3
31575,1,0,1
31646,1,1,2
31657,3,4,5
31701,1,0,1
31727,0,3,3
31732,1,2,2
31752,1,1,2
31757,0,3,2
31815,1,1,2
31826,2,5,5
31837,1,1,2
31840,1,2,3
31937,9,2,7
31943,4,8,10
31949,1,0,1
31954,2,1,2
31961,0,3,3
32002,1,1,2
32006,21,13,16
32032,11,6,10
32048,1,0,1
32050,0,1,1
32083,2,3,5
32114,1,0,1
32125,0,1,1
32221,2,2,3
32227,1,1,2
32264,0,1,1
32294,1,1,2
32315,1,2,3
32319,2,10,7
32354,7,7,10
32361,0,2,2
32500,6,6,8
32526,1,0,1
32595,0,1,1
32605,2,2,3
32606,2,4,6
32619,2,1,2
32626,4,5,8
32637,0,1,1
32647,1,2,3
32670,2,2,3
32674,11,2,7
32679,1,1,1
32683,7,5,8
32706,9,5,9
32708,3,3,6
32741,0,2,2
32803,0,1,1
32808,0,2,2
32874,0,1,1
32912,3,2,5
32927,1,1,2
32952,1,1,2
32955,2,2,4
32967,1,1,2
32977,0,1,1
33032,1,1,2
33050,0,3,3
33102,4,10,11
33111,7,5,8
33131,27,17,18
33143,3,4,5
33225,27,19,17
33270,9,6,10
33324,1,1,2
33325,0,1,1
33338,0,1,1
33379,1,1,2
33383,3,6,7
33388,1,0,1
33440,1,1,2
33442,1,0,1
33454,0,4,2
33491,0,4,4
33515,1,3,3
33528,9,19,16
33574,0,1,1
33605,196,56,43
33614,1,0,1
33617,1,2,3
33627,1,1,2
33641,1,1,2
33667,0,2,2
33687,2,0,1
33705,1,1,2
33717,2,2,3
33728,55,19,24
33914,5,4,7
33924,1,0,1
33932,5,2,4
33988,4,11,12
34019,5,5,10
34029,0,1,1
34032,1,1,2
34052,13,12,11
34064,1,1,2
34154,2,2,2
34182,1,4,4
34192,2,2,4
34193,0,2,2
34318,1,3,4
34320,0,2,2
34334,4,2,6
34354,2,2,4
34356,4,0,3
34367,1,6,6
34393,4,12,9
34437,1,1,2
34453,1,1,2
34462,2,2,4
34476,2,0,2
34507,4,2,4
34512,2,2,4
34597,1,3,3
34677,1,2,2
34730,1,1,2
34738,1,1,2
34758,1,1,2
34776,6,6,9
34814,6,6,7
34820,1,2,3
34861,0,2,2
34868,0,1,1
34874,1,1,2
34894,1,1,2
34949,3,3,4
34989,3,3,6
34995,8,6,9
35008,3,5,5
35011,0,1,1
35045,0,2,2
35068,0,3,3
35096,0,1,1
35099,1,0,1
35122,2,0,2
35140,0,2,1
35149,9,8,13
35162,0,1,1
35238,5,2,7
35239,1,0,1
35259,0,1,1
35267,1,1,2
35279,0,1,1
35287,1,0,1
35292,1,1,2
35409,0,1,1
35415,2,2,4
35419,0,1,1
35441,0,1,1
35460,1,0,1
35495,5,8,10
35500,7,5,8
35503,0,2,2
35565,5,1,6
35582,1,0,1
35598,1,1,2
35599,7,10,11
35603,1,2,3
35633,1,6,6
35678,1,2,3
35679,2,12,8
35690,1,1,2
35731,0,1,1
35750,11,10,14
35789,0,1,1
35792,0,1,1
35797,3,6,8
35828,4,3,6
35884,0,2,2
35908,1,1,2
35956,0,2,2
35979,2,2,2
35997,2,0,1
36000,4,3,4
36050,1,1,2
36051,1,1,2
36058,0,1,1
36089,4,6,9
36202,2,3,5
36208,4,6,7
36221,4,9,10
36256,6,5,7
36260,5,4,8
36269,2,4,5
36274,1,2,2
36299,0,1,1
36337,79,22,23
36392,2,2,4
36466,4,3,6
36481,1,2,3
36492,1,3,4
36506,0,2,2
36510,0,3,3
36548,0,1,1
36552,1,2,3
36557,1,3,4
36564,1,4,5
36565,2,5,5
36584,1,0,1
36612,0,1,1
36671,2,2,4
36694,2,3,4
36734,0,1,1
36744,2,2,4
36784,1,2,2
36821,2,5,6
36889,0,1,1
36894,1,2,2
36901,5,5,7
36903,1,2,3
36911,0,3,3
36945,3,2,5
36953,7,5,7
36965,3,0,1
36994,1,1,2
37043,1,5,5
37095,5,6,8
37096,3,2,5
37107,2,3,4
37120,3,8,9
37135,2,5,6
37190,1,1,2
37216,12,12,15
37234,1,7,6
37235,2,0,2
37241,0,1,1
37308,1,1,2
37318,1,0,1
37378,1,2,2
37427,1,1,2
37436,1,7,6
37475,1,1,2
37476,1,1,2
37487,1,4,4
37576,2,2,4
37601,0,2,2
37604,8,6,13
37624,0,2,1
37626,0,1,1
37635,0,4,4
37641,0,1,1
37692,0,1,1
37708,1,0,1
37710,1,4,4
37715,0,2,1
37736,1,1,2
37739,2,0,2
37771,1,1,2
37790,4,7,7
37813,0,2,2
37817,4,5,7
37903,2,6,5
37907,66,48,32
37913,1,2,2
38010,1,1,2
38029,1,0,1
38054,0,4,3
38100,2,3,5
38101,5,4,4
38108,0,2,2
38196,3,2,4
38199,1,1,2
38214,1,2,3
38238,4,4,7
38269,2,3,5
38364,1,0,1
38377,11,8,10
38417,0,1,1
38441,0,3,2
38455,0,2,2
38461,10,14,17
38490,3,3,6
38519,2,0,2
38538,1,4,5
38603,3,6,9
38679,3,0,3
38710,0,1,1
38722,1,2,3
38734,1,1,2
38755,0,1,1
38763,2,2,3
38796,2,3,4
38805,6,1,6
38830,1,4,5
38853,3,5,6
38867,5,10,9
38869,2,0,1
38902,1,2,3
38987,2,4,4
39046,1,1,2
39047,18,17,20
39093,1,4,4
39168,27,7,11
39191,17,9,10
39207,2,1,3
39221,6,2,6
39247,1,2,3
39290,0,1,1
39300,0,1,1
39308,0,1,1
39328,5,5,8
39333,0,1,1
39336,19,14,16
39346,1,0,1
39408,2,2,4
39449,0,1,1
39494,0,1,1
39521,1,0,1
39542,2,3,5
39562,1,0,1
39568,3,2,4
39603,4,7,6
39629,1,0,1
39673,2,2,3
39699,1,1,2
39713,5,11,12
39756,9,5,9
39890,1,5,6
39898,1,0,1
39908,4,4,5
39973,0,1,1
40019,2,3,3
40022,3,3,5
40054,0,4,4
40078,2,1,3
40086,0,4,4
40093,4,6,7
40113,4,6,9
40129,0,1,1
40143,2,0,2
40152,1,1,2
40215,1,5,5
40218,1,1,2
40226,1,0,1
40246,1,1,2
40273,7,5,8
