node,indegree,outdegree,kcore
12275,9,6,9
12300,1,3,3
12352,1,1,2
12418,4,2,6
12456,1,4,5
12585,1,1,2
12643,4,3,6
12652,1,8,6
12713,2,2,4
12721,1,4,5
12743,6,5,6
12765,5,5,10
12791,2,2,4
12862,0,2,1
12881,0,2,2
12911,0,1,1
12928,0,1,1
13047,3,2,3
13096,1,0,1
13141,1,2,3
13164,9,17,9
13166,21,14,11
13197,0,2,2
13239,0,1,1
13281,15,5,9
13350,1,7,7
13351,5,6,8
13378,3,2,4
13394,3,2,3
13421,2,1,2
13422,2,1,2
13432,10,6,8
13463,4,8,8
13507,4,5,6
13547,2,8,7
13555,11,11,11
13567,2,3,4
13588,0,1,1
13639,3,5,5
13724,1,1,2
13731,1,2,2
13749,2,0,2
13751,102,27,29
13780,1,0,1
13837,1,2,3
13838,2,2,3
13867,0,7,5
14001,6,7,11
14003,0,3,2
14005,3,3,5
14094,8,32,13
14114,1,0,1
14117,5,4,7
14123,3,2,4
14130,0,3,3
14133,0,1,1
14140,4,2,6
14149,1,0,1
14177,0,2,2
14258,0,4,4
14264,2,2,3
14293,0,11,6
14314,0,1,1
14372,0,1,1
14445,0,1,1
14570,1,0,1
14586,0,2,1
14605,1,0,1
14654,2,2,2
14735,1,0,1
14766,5,2,3
14786,1,1,2
14794,1,1,2
14816,2,2,3
14817,3,6,6
14829,2,8,8
14842,0,1,1
14879,2,3,4
14903,1,3,4
14953,1,0,1
14983,4,4,6
14988,0,8,8
14999,1,2,2
15011,14,8,13
15023,1,0,1
15071,8,11,10
15104,0,2,2
15164,1,0,1
15234,4,3,5
15249,1,3,4
15257,2,3,5
15272,1,1,2
15289,4,0,4
15362,1,4,4
15382,4,3,4
15384,1,0,1
15421,1,0,1
15438,0,2,2
15453,0,1,1
15463,1,6,6
15493,4,3,6
15516,0,1,1
15608,4,1,3
15609,6,6,7
15622,1,0,1
15665,0,2,2
15691,15,4,8
15704,4,5,7
15751,2,12,11
15760,1,1,2
15780,1,0,1
15803,1,8,5
15807,1,0,1
15826,2,2,4
15855,2,4,6
15869,6,6,9
15895,0,2,2
15935,11,16,17
15980,3,7,6
15992,2,4,6
16012,2,4,4
16017,6,6,8
16024,7,4,6
16031,5,6,8
16051,2,3,3
16056,0,3,3
16092,1,2,3
16148,1,2,3
16176,1,1,2
16185,0,1,1
16207,1,1,2
16231,0,2,1
16258,1,1,2
16265,4,5,7
16325,2,2,3
16336,1,1,2
16353,8,2,8
16355,1,10,9
16357,0,1,1
16358,0,1,1
16416,0,1,1
16438,3,2,4
16503,1,4,5
16520,1,2,3
16536,0,5,4
16553,0,1,1
16668,21,3,9
16711,1,0,1
16714,1,1,2
16747,0,2,2
16776,0,2,2
16816,20,4,10
16820,0,7,4
16847,0,2,2
16851,3,5,8
16853,1,1,2
16881,3,7,9
16933,1,1,2
16938,1,1,2
16947,1,1,2
16948,1,1,2
16961,1,0,1
16972,1,0,1
16974,5,2,6
16990,6,6,8
17006,2,4,4
17007,1,2,3
17010,3,3,4
17054,2,1,2
17075,8,7,7
17117,1,1,2
17148,1,3,3
17155,1,0,1
17171,5,5,9
17185,0,3,2
17187,5,2,3
17197,3,1,4
17224,6,5,8
17271,6,11,12
17293,3,3,5
17296,1,1,2
17298,0,2,2
17301,8,6,8
17323,3,0,3
17344,0,1,1
17434,3,1,3
17570,2,2,4
17664,32,19,19
17677,1,2,3
17719,3,6,7
17724,1,1,2
17761,0,3,3
17790,1,3,4
17882,1,3,3
17948,2,4,5
17959,4,1,3
17971,2,0,1
17989,1,2,3
17995,2,2,3
18004,2,2,4
18025,1,2,1
18027,9,4,9
18057,4,4,6
18066,4,1,4
18073,0,3,3
18152,2,4,6
18217,1,4,4
18233,0,1,1
18242,0,1,1
18319,5,3,6
18322,1,0,1
18358,0,1,1
18380,1,1,2
18400,1,4,4
18447,3,4,4
18461,3,1,3
18463,3,3,5
18483,1,1,2
18488,0,1,1
18497,4,12,9
18500,0,5,4
18561,0,3,2
18612,2,5,4
18649,0,1,1
18661,1,6,4
18669,14,12,14
18675,3,2,4
18756,1,0,1
18757,3,2,4
18793,1,1,2
18803,1,0,1
18815,2,0,1
18820,2,9,8
18833,2,2,4
18879,1,0,1
18885,1,1,2
19103,3,6,6
19154,4,3,6
19166,0,2,1
19270,1,0,1
19294,3,6,6
19332,1,1,2
19392,4,5,8
19450,2,2,4
19460,0,1,1
19517,1,1,2
19573,6,2,6
19659,1,1,2
19806,0,1,1
19862,2,1,2
19976,1,1,2
19984,44,26,20
19987,0,2,2
19994,2,3,3
20039,6,5,8
20071,0,1,1
20075,5,0,5
20076,2,1,3
20164,0,1,1
20229,0,1,1
20240,1,2,3
20252,1,2,3
20260,11,9,7
20303,3,2,3
20323,1,0,1
20349,1,3,4
20357,1,0,1
20358,3,8,7
20377,1,0,1
20379,1,2,2
20385,0,1,1
20583,0,1,1
20697,2,1,3
20729,0,1,1
20753,0,1,1
20758,1,1,2
20786,6,2,5
20796,1,0,1
20801,1,2,2
20803,0,1,1
20821,0,1,1
20866,3,1,3
20874,3,5,6
20902,1,1,2
20970,3,16,9
21100,4,5,7
21102,1,0,1
21120,1,2,3
21125,1,1,2
21141,3,2,5
21167,1,2,2
21246,0,1,1
21318,2,9,8
21372,1,1,2
21381,1,0,1
21416,30,14,10
21457,0,2,2
21465,1,1,2
21493,7,2,3
21537,1,0,1
21568,7,10,11
21636,1,2,3
21637,0,1,1
21650,5,4,6
21685,7,6,8
21686,0,1,1
21812,3,4,5
21817,2,4,5
21886,10,8,11
21901,1,0,1
21913,2,2,3
21946,1,3,4
21970,1,0,1
21971,26,23,22
22002,2,3,5
22019,2,8,7
22023,0,1,1
22031,1,1,2
22043,7,2,5
22104,2,3,4
22107,11,15,14
22148,1,1,2
22185,0,1,1
22190,1,0,1
22206,1,5,4
22234,5,7,10
22251,2,3,4
22300,1,1,2
22352,1,1,2
22356,1,1,2
22373,0,1,1
22381,16,8,9
22385,10,3,6
22438,4,2,4
22548,3,2,3
22569,1,1,2
22594,1,0,1
22681,2,1,2
22685,0,1,1
22717,2,1,3
22722,1,2,3
22744,1,3,4
22745,0,1,1
22748,1,0,1
22753,0,1,1
22768,2,0,2
22784,1,1,2
22839,3,1,4
22845,42,17,17
22900,2,3,4
22929,1,4,5
22947,4,0,4
22979,1,1,2
23046,0,1,1
23055,2,4,5
23139,0,1,1
23144,0,1,1
23156,2,1,2
23187,1,2,3
23188,16,9,11
23298,2,6,6
23336,1,1,2
23353,0,1,1
23368,1,0,1
23382,0,1,1
23481,0,1,1
23532,1,1,2
23608,1,1,2
23622,3,3,5
23678,2,5,4
23705,9,1,9
23718,1,1,2
23721,2,5,6
23754,0,2,2
23809,1,8,7
23819,4,3,5
23833,0,1,1
23844,0,2,2
23877,1,1,2
23895,4,2,5
23897,3,2,4
23928,2,3,4
23932,1,1,2
23943,1,2,2
24088,2,5,6
24098,0,1,1
24147,0,3,3
24155,2,1,2
24170,2,4,4
24175,5,7,9
24190,3,0,3
24194,0,9,7
24199,5,8,9
24262,1,3,4
24282,5,5,8
24284,2,1,2
24312,2,3,4
24370,5,7,6
24372,2,0,2
24382,1,1,2
24405,1,0,1
24459,9,5,7
24490,0,1,1
24497,0,2,2
24539,2,3,3
24550,1,3,3
24572,0,3,3
24591,3,4,6
24613,2,4,6
24625,0,2,2
24628,0,4,3
24648,1,5,5
24676,6,6,10
24680,5,2,5
24696,1,0,1
24731,1,3,4
24773,1,4,4
24826,0,3,1
24872,2,3,5
24895,15,12,12
24918,5,4,4
24964,6,8,9
25065,1,1,2
25080,1,3,4
25102,0,1,1
25103,11,5,7
25127,0,1,1
25152,5,1,5
25234,2,2,4
25278,0,1,1
25296,4,3,6
25387,2,2,4
25420,2,1,3
25466,1,1,1
25474,0,2,2
25498,1,0,1
25551,1,1,2
25593,1,1,2
25632,2,4,4
25668,2,1,3
25679,1,0,1
25699,1,4,4
25728,4,7,7
25808,5,5,8
25876,0,2,2
25919,0,1,1
25952,0,3,3
25992,1,1,2
26003,2,0,2
26005,5,4,6
26018,2,2,4
26072,2,2,3
26078,1,2,3
26082,1,1,2
26122,3,6,6
26124,3,3,3
26154,5,11,11
26160,3,0,2
26261,1,2,3
26288,0,1,1
26392,0,1,1
26446,0,2,2
26488,2,1,3
26550,1,0,1
26554,1,1,2
26587,1,0,1
26622,2,6,5
26740,1,5,5
26783,1,3,4
26806,1,1,2
26827,15,6,9
26859,4,4,7
26948,2,0,1
26957,1,2,2
26979,1,1,2
26994,0,1,1
27005,4,4,5
27025,2,0,2
27071,1,0,1
27085,1,1,2
27168,2,1,2
27193,0,2,2
27212,1,0,1
27258,1,1,2
27271,11,14,16
27362,4,2,6
27384,2,2,4
27620,2,1,3
27626,7,4,10
27633,1,0,1
27648,0,4,4
27651,0,2,2
27732,0,6,6
27781,131,21,25
27807,5,6,10
27819,11,7,11
27994,4,7,7
27999,2,5,2
28019,9,3,7
28025,1,0,1
28026,0,4,3
28115,4,8,7
28136,1,0,1
28139,3,3,5
28149,10,18,13
28207,2,5,7
28251,1,1,2
28265,12,22,16
28305,1,1,2
28379,1,2,2
28397,1,1,2
28474,2,4,3
28508,1,2,3
28521,21,15,14
28608,3,0,3
28644,0,1,1
28656,2,0,2
28684,0,2,2
28749,1,1,2
28755,4,6,8
28756,1,0,1
28762,2,3,5
28771,0,1,1
28810,1,1,2
28817,8,7,9
28845,1,0,1
28883,3,4,6
28901,1,1,2
28931,2,2,3
29009,1,4,4
29022,1,1,2
29060,3,4,5
29187,4,3,4
29208,4,10,10
29223,1,1,2
29267,0,1,1
29278,3,2,4
29297,9,10,14
29320,2,4,5
29335,2,2,3
29338,2,2,4
29349,0,2,2
29369,0,1,1
29433,12,10,13
29437,1,1,2
29460,91,24,25
29494,8,6,7
29522,1,5,5
29528,5,7,7
29530,15,19,16
29533,4,10,11
29536,0,1,1
29553,1,3,4
29599,2,2,3
29613,1,0,1
29622,1,1,2
29660,1,0,1
29777,3,4,5
29826,1,1,2
29907,3,1,4
29919,1,0,1
29932,1,1,2
29948,2,1,3
29997,4,2,2
30065,8,11,14
30086,1,1,2
30101,1,1,2
30131,0,3,3
30132,5,3,4
30173,4,6,7
30230,1,1,2
30233,2,5,6
30242,1,2,2
30299,0,2,2
30318,0,3,3
30347,2,0,2
30372,2,5,3
30444,8,5,5
30491,1,1,2
30531,0,13,12
30582,7,5,8
30698,2,1,3
30767,34,11,16
30801,2,1,2
30957,0,1,1
30979,2,3,3
30983,7,6,11
30987,1,2,3
31008,2,1,2
31036,3,3,5
31056,0,1,1
31093,5,5,9
31095,0,2,2
31121,0,2,2
31123,3,4,5
31227,1,1,1
31246,1,0,1
31251,3,3,6
31264,1,0,1
31290,0,1,1
31292,1,1,2
31332,1,0,1
31345,0,2,2
31393,1,1,2
31396,0,3,2
31399,0,1,1
31426,0,1,1
31461,1,2,3
31512,1,1,2
31520,4,7,9
31534,0,1,1
31570,3,1,3
31575,1,0,1
31646,1,1,2
31657,3,2,4
31701,1,0,1
31752,1,1,2
31757,0,2,2
31815,1,1,2
31826,2,4,5
31837,1,1,2
31840,1,2,3
31937,7,2,6
31943,3,3,4
31949,1,0,1
31954,2,1,2
31961,0,3,3
32006,17,14,17
32032,11,11,13
32050,0,1,1
32083,2,3,5
32221,0,1,1
32227,1,1,2
32264,0,1,1
32294,1,1,2
32319,1,0,1
32354,6,7,9
32361,0,2,2
32500,5,6,8
32605,2,2,3
32606,1,3,4
32619,1,1,2
32626,3,4,7
32637,0,1,1
32647,1,1,2
32670,2,2,3
32674,11,2,7
32679,1,1,1
32683,7,5,8
32706,7,5,7
32708,3,3,6
32808,0,1,1
32874,0,1,1
32912,3,2,5
32927,1,1,2
32952,1,2,2
32955,1,2,3
32967,1,1,2
33032,1,1,2
33050,0,3,3
33102,1,7,6
33111,3,3,5
33131,24,19,17
33143,3,4,5
33225,28,20,18
33270,8,5,9
33324,0,1,1
33383,3,6,7
33440,1,1,2
33442,1,0,1
33454,0,3,2
33515,1,3,3
33528,7,7,10
33605,170,49,38
33614,1,0,1
33617,1,2,3
33627,1,1,2
33641,1,1,2
33667,0,2,2
33705,1,1,2
33717,2,2,3
33728,43,22,22
33914,3,3,5
33924,1,0,1
33932,6,2,4
33988,2,5,7
34019,5,5,10
34029,0,1,1
34032,1,1,2
34052,13,5,8
34154,0,2,2
34182,1,1,1
34192,2,2,4
34193,0,2,2
34318,1,1,2
34320,0,2,2
34334,4,1,4
34354,1,0,1
34356,3,0,2
34367,2,6,7
34437,1,0,1
34462,2,2,4
34476,2,0,2
34507,4,2,4
34512,2,2,4
34597,1,3,3
34677,0,1,1
34730,1,1,2
34738,1,1,2
34758,1,0,1
34776,6,7,10
34814,5,5,5
34820,0,1,1
34861,0,2,2
34874,1,1,2
34894,2,1,2
34989,3,3,6
34995,8,6,9
35008,3,3,4
35011,1,0,1
35068,0,2,2
35096,0,1,1
35099,1,0,1
35122,2,0,2
35149,5,7,10
35238,5,2,7
35239,1,0,1
35259,0,1,1
35267,1,1,2
35279,0,1,1
35415,2,0,2
35419,0,1,1
35460,1,0,1
35495,5,8,10
35500,7,5,7
35565,2,1,3
35582,1,0,1
35598,1,1,2
35599,6,8,10
35603,1,2,3
35625,1,0,1
35633,1,6,6
35678,0,2,2
35679,0,2,1
35731,0,1,1
35750,10,9,12
35789,0,1,1
35792,0,1,1
35797,3,0,3
35828,2,1,3
35908,1,1,1
35997,2,0,1
36000,4,2,4
36089,2,0,2
36202,2,3,5
36208,2,6,7
36221,3,8,9
36256,1,2,3
36260,6,5,8
36269,2,4,5
36274,1,1,1
36337,77,21,22
36392,2,2,4
36466,4,3,4
36481,1,2,3
36492,1,3,4
36510,0,3,3
36548,0,1,1
36552,0,1,1
36564,0,2,2
36584,1,3,4
36612,0,1,1
36671,2,2,4
36694,2,3,4
36734,0,1,1
36744,1,1,2
36784,0,2,1
36821,1,4,5
36894,1,0,1
36901,4,6,7
36911,0,3,2
36945,3,2,5
36953,6,2,5
36965,2,0,1
36994,1,1,2
37043,1,3,4
37095,2,5,6
37096,3,2,5
37107,2,3,3
37120,2,6,7
37190,1,1,2
37216,8,9,13
37234,1,0,1
37235,2,0,2
37241,0,1,1
37308,1,1,2
37378,1,2,2
37427,1,1,2
37436,2,7,7
37487,1,1,2
37576,2,2,4
37601,0,1,1
37604,8,6,13
37626,0,1,1
37635,0,4,4
37692,0,1,1
37708,1,0,1
37710,1,4,4
37715,0,1,1
37736,1,1,2
37739,1,0,1
37771,1,1,2
37790,2,3,4
37813,0,2,2
37817,3,4,5
37903,1,6,6
37907,48,48,29
37913,1,2,2
38010,1,1,2
38100,2,3,5
38101,7,5,5
38196,4,1,4
38199,1,1,2
38214,0,2,2
38238,4,4,7
38269,2,3,5
38377,7,7,9
38417,0,1,1
38441,0,3,2
38455,0,2,2
38490,3,2,4
38519,2,0,2
38603,1,0,1
38679,2,0,2
38710,0,1,1
38722,0,1,1
38755,0,1,1
38763,0,2,2
38796,1,2,2
38830,1,4,5
38853,3,5,6
38867,5,9,9
38902,1,2,3
38987,1,4,4
39046,1,1,2
39047,16,12,16
39093,1,4,4
39168,25,4,9
39191,6,3,5
39207,1,1,2
39221,6,2,6
39247,1,2,3
39300,0,1,1
39308,0,1,1
39328,4,4,7
39336,9,6,10
39408,2,2,4
39494,0,1,1
39521,1,0,1
39542,0,3,3
39562,1,0,1
39568,2,2,3
39603,4,7,6
39629,1,0,1
39673,2,2,3
39699,1,1,2
39713,1,0,1
39756,9,5,9
39890,1,4,5
39898,1,0,1
39908,4,4,5
39973,0,1,1
40019,3,3,5
40022,2,3,3
40054,0,2,2
40086,0,4,4
40093,1,2,2
40113,3,4,6
40129,0,1,1
40143,2,0,2
40152,0,1,1
40215,0,2,2
40218,1,1,2
40273,6,4,7
40287,0,2,2
40295,0,2,2
40378,10,3,6
40382,0,3,3
40402,6,8,11
40456,0,1,1
40464,1,1,2
40482,2,4,4
40495,4,5,6
40504,1,3,4
40518,4,3,5
40530,1,0,1
40539,3,3,5
40623,1,5,4
40640,2,0,2
40754,5,5,7
40775,0,5,4
40903,0,4,4
40968,25,13,16
40970,3,3,3
40972,2,3,5
40991,0,2,2
41016,1,2,2
41034,1,0,1
41107,1,1,2
41146,4,13,10
41180,4,1,3
41191,25,11,10
41219,2,3,4
41240,0,1,1
41473,1,2,2
41566,5,5,8
41567,0,1,1
41574,3,4,3
41604,1,8,7
41638,2,3,4
41678,0,1,1
41747,4,3,6
41770,3,4,4
41820,0,1,1
41854,4,2,4
41864,2,7,7
41887,2,2,4
41897,3,2,2
41940,0,2,2
42038,5,5,6
42079,2,6,6
42133,3,2,4
42145,0,1,1
42181,14,10,10
42238,2,3,5
42283,5,6,6
42345,1,6,4
42347,1,3,4
42352,1,0,1
42379,0,2,2
42400,0,1,1
42462,0,1,1
42521,11,17,13
42538,0,1,1
42543,1,1,2
42551,1,5,4
42628,2,2,4
42629,0,1,1
42643,3,4,6
42645,144,43,34
42659,1,0,1
42679,2,6,7
42755,0,2,2
42759,1,1,2
42782,1,1,1
42836,1,3,3
42861,2,3,4
42989,2,2,3
43040,0,1,1
43133,1,2,3
43200,40,17,15
43244,5,4,6
43248,1,2,3
43281,2,4,6
43301,1,0,1
43312,3,3,5
43323,2,1,3
43326,3,3,4
43369,0,4,4
43414,1,0,1
43484,3,1,4
43490,6,3,4
43579,3,3,5
43607,0,2,2
43636,56,22,22
43643,0,2,2
43665,2,12,6
43666,5,3,7
43690,2,0,2
43760,0,1,1
43790,0,1,1
43847,8,14,14
43850,0,2,2
43884,1,3,3
43914,4,4,5
43949,2,2,3
44022,0,2,2
44039,3,3,4
44140,3,10,8
44142,0,11,11
44168,2,2,3
44266,1,0,1
44288,0,1,1
44299,1,1,2
44364,2,2,4
44429,0,2,1
44467,0,1,1
44472,0,2,1
44484,1,1,2
44502,9,5,8
44535,2,2,3
44572,0,2,2
44584,0,3,2
44663,0,1,1
44693,1,0,1
44715,0,1,1
44736,1,0,1
44779,1,2,3
44845,1,2,3
44897,1,0,1
44901,5,4,7
44916,2,3,5
44957,0,1,1
44968,1,1,2
44978,12,8,10
44989,1,0,1
45001,0,1,1
45057,1,1,1
45058,3,12,10
45065,2,5,4
45086,2,5,4
45094,1,1,2
45118,1,1,2
45124,0,1,1
45132,1,0,1
45142,1,1,2
45169,2,0,2
45184,0,1,1
45207,1,3,3
45263,1,1,2
45280,1,1,2
45333,2,0,2
45433,0,1,1
45454,1,2,3
45466,2,3,4
45483,3,4,5
45739,0,1,1
45769,4,3,4
45773,1,1,2
45805,1,2,3
45810,2,2,4
45819,0,2,2
45832,2,3,4
45871,0,5,3
45877,4,2,4
45882,1,5,5
45899,3,2,2
45900,0,2,2
45939,5,5,8
45956,1,3,4
45961,2,0,1
46083,0,2,2
46172,1,0,1
46215,2,2,4
46225,2,1,3
46261,1,1,2
46329,0,1,1
46331,2,4,4
46434,0,1,1
46457,3,0,3
46545,91,22,22
46560,8,13,11
46572,6,3,6
46574,8,5,8
46608,0,4,2
46641,1,1,2
46697,0,1,1
46698,5,7,6
46704,1,3,4
46754,0,5,4
46793,14,14,17
46864,1,1,2
46923,2,9,8
46982,5,7,8
47041,0,1,1
47049,0,1,1
47053,0,1,1
47074,0,1,1
47076,2,1,2
47089,2,3,4
47098,0,3,3
47116,9,6,13
47122,0,1,1
47185,94,17,21
47208,2,2,3
47281,1,2,2
47327,1,5,6
47366,1,0,1
47414,1,1,2
47423,1,3,4
47441,0,1,1
47473,2,2,4
47502,0,1,1
47568,2,2,3
47575,4,6,7
47578,1,1,2
47589,1,2,3
47608,4,15,9
47635,0,1,1
47650,0,1,1
47654,2,1,2
47666,3,2,3
47691,0,2,2
47692,2,5,6
47703,2,0,2
47726,0,1,1
47749,2,2,4
47783,1,2,3
47917,2,3,4
47920,1,1,2
47952,1,5,4
47983,2,3,4
48021,0,1,1
48044,8,5,7
48062,2,3,5
48070,1,1,2
48072,2,1,2
48076,3,3,3
48085,0,1,1
48087,13,17,15
48099,5,3,5
48105,1,1,2
48106,0,1,1
48139,1,0,1
48169,2,2,3
48170,1,0,1
48271,1,1,2
48278,1,2,2
48308,0,1,1
48368,4,2,4
48415,2,2,4
48448,1,13,12
48459,4,3,4
48522,1,3,4
48598,0,1,1
48599,35,36,24
48625,2,1,3
48659,3,20,12
48684,4,4,4
48722,2,2,4
48744,2,1,3
48782,2,3,4
48843,1,2,3
48909,2,1,2
48926,5,14,11
48944,4,7,7
48954,1,0,1
48964,0,1,1
48992,0,1,1
49053,0,2,2
49084,0,2,2
49101,2,4,5
49126,1,2,3
49128,0,3,3
49174,13,15,16
49188,1,2,2
49252,9,9,11
49284,2,3,3
49349,1,1,2
49369,1,0,1
49373,7,11,9
49406,2,3,4
49430,1,0,1
49484,4,6,6
49512,4,5,6
49516,3,3,5
49570,0,1,1
49583,0,1,1
49618,0,1,1
49628,0,1,1
49645,5,7,7
49658,2,1,2
49678,7,2,7
49710,2,1,2
49728,6,3,6
49732,3,3,6
49762,2,2,4
49794,2,8,8
49917,9,7,9
49924,3,3,4
49933,1,1,2
49959,0,8,4
49960,1,1,2
49993,7,3,8
50011,1,0,1
50043,9,6,8
50158,1,0,1
50161,1,2,2
50213,1,0,1
50252,1,3,4
50256,8,9,9
