node,indegree,outdegree,kcore
16017,2,2,3
16024,3,3,5
16031,2,2,4
16176,0,1,1
16353,3,1,4
16355,0,3,3
16416,1,0,1
16438,2,0,1
16520,1,0,1
16668,7,0,2
16816,11,4,6
16820,0,2,1
16851,1,0,1
16881,1,2,3
16990,2,4,5
17006,1,0,1
17171,0,1,1
17185,0,1,1
17197,1,1,2
17224,2,3,3
17271,1,3,3
17293,2,2,3
17301,1,1,2
17664,20,9,11
17677,1,2,3
17882,0,3,2
17959,1,1,2
17995,1,0,1
18027,3,2,3
18057,2,2,4
18152,0,2,2
18233,0,1,1
18242,0,1,1
18400,1,3,3
18447,0,3,3
18463,1,0,1
18497,0,1,1
18661,0,4,3
18669,4,10,8
18757,3,2,4
19154,1,0,1
19294,0,1,1
19460,0,1,1
19573,1,2,2
19984,15,8,11
20039,1,4,3
20075,2,1,2
20076,0,1,1
20164,0,1,1
20252,1,2,2
20260,3,5,3
20303,0,1,1
20786,2,2,4
20866,1,0,1
20874,0,1,1
21141,2,1,3
21318,1,1,2
21465,1,0,1
21493,1,0,1
21568,1,3,3
21812,2,3,4
21886,2,2,4
21946,0,1,1
21971,1,0,1
22019,1,2,3
22043,1,1,2
22104,1,1,2
22234,1,0,1
22300,1,0,1
22381,5,4,8
22385,3,1,2
22438,2,1,2
22548,0,2,1
22717,1,1,2
22768,2,0,2
22784,1,0,1
22839,1,1,2
22845,21,12,12
22900,0,1,1
22929,1,1,2
23156,2,1,2
23187,1,0,1
23188,10,8,9
23298,0,2,1
23705,8,0,8
23721,1,0,1
23877,1,0,1
23895,0,1,1
24098,0,1,1
24147,0,3,3
24170,0,2,1
24175,3,5,5
24194,0,3,3
24370,1,0,1
24372,1,0,1
24405,1,0,1
24591,0,1,1
24613,3,3,6
24648,1,1,2
24676,2,6,7
24696,1,0,1
24731,0,2,2
24872,0,1,1
24895,2,2,4
24918,1,0,1
25080,1,2,3
25103,1,1,2
25152,1,0,1
25296,3,2,4
25593,1,0,1
25699,1,3,3
25808,1,2,3
26003,1,0,1
26005,0,1,1
26018,1,0,1
26072,1,0,1
26078,1,2,3
26124,1,1,1
26154,3,0,3
26554,0,1,1
26806,1,0,1
26827,4,3,6
26957,0,2,2
27005,1,1,2
27085,1,0,1
27271,7,12,12
27384,0,1,1
27626,7,0,7
27781,49,15,16
27807,3,5,6
27819,4,3,4
27994,4,7,6
28019,2,1,3
28026,0,2,2
28115,2,7,4
28265,4,4,6
28521,6,10,4
28656,1,0,1
28755,4,4,6
28762,2,2,3
28817,2,5,6
29060,2,2,3
29187,0,1,1
29208,0,3,3
29211,1,0,1
29460,45,17,16
29528,0,1,1
29530,5,11,10
29533,2,0,2
29553,0,3,3
29599,1,1,2
29622,0,1,1
29777,1,2,3
29948,2,1,3
30065,4,7,9
30086,1,1,1
30101,1,0,1
30132,0,1,1
30173,2,1,2
30318,0,3,2
30347,1,0,1
30582,3,0,3
30698,1,0,1
30767,14,10,9
30957,0,2,2
30987,0,2,2
31036,1,0,1
31251,1,1,2
31264,1,0,1
31266,0,1,1
31292,0,1,1
31332,1,0,1
31520,2,0,2
31826,2,4,5
31840,1,1,2
31937,1,0,1
31943,2,1,2
32006,8,6,6
32032,1,1,2
32319,1,0,1
32354,2,1,3
32500,2,2,3
32605,0,2,2
32626,3,0,3
32647,0,2,2
32674,4,2,4
32679,0,1,1
32683,5,3,6
32706,2,2,4
32912,2,2,4
33102,0,3,3
33131,11,5,8
33143,1,4,3
33225,11,18,11
33270,4,10,8
33528,1,2,3
33598,1,0,1
33605,69,32,26
33614,1,0,1
33705,1,0,1
33728,15,11,12
33914,3,2,4
33932,2,2,3
33988,3,6,6
34019,5,3,7
34052,4,4,4
34334,2,1,3
34356,2,0,2
34367,0,2,2
34437,1,0,1
34462,1,1,2
34597,0,3,2
34776,4,2,5
34814,4,5,5
35008,2,0,1
35122,1,0,1
35149,4,5,7
35238,4,3,6
35460,1,0,1
35495,1,4,4
35500,2,0,1
35599,6,7,9
35633,1,4,5
35678,0,1,1
35679,0,2,1
35750,3,0,3
36000,1,1,2
36208,0,3,3
36260,4,4,7
36337,36,11,13
36510,0,2,2
36552,0,1,1
36584,1,2,3
36694,1,2,3
36901,1,1,2
36945,3,2,5
36953,1,1,2
37095,0,3,3
37107,1,1,2
37216,5,3,5
37308,1,1,2
37576,1,0,1
37601,0,1,1
37604,3,3,6
37708,1,0,1
37790,0,2,1
37813,0,1,1
37903,1,0,1
37907,16,13,8
38196,3,2,2
38199,1,1,2
38417,0,1,1
38490,3,2,4
38867,4,3,5
39047,9,6,9
39168,11,1,3
39191,2,1,3
39247,0,3,3
39336,2,4,5
39408,0,1,1
39542,0,2,2
39756,6,6,7
40113,2,3,5
40273,1,0,1
40378,3,3,5
40464,1,1,2
40482,0,3,3
40495,1,3,4
40518,3,1,2
40640,2,0,2
40968,8,5,7
41107,1,0,1
41191,1,1,2
41566,0,1,1
41604,1,4,3
41638,1,0,1
41747,2,2,3
41820,0,1,1
41854,3,2,4
41864,1,6,6
41887,1,1,2
41940,1,0,1
42133,2,0,2
42181,4,3,4
42345,0,2,2
42521,4,8,7
42628,2,2,4
42643,3,3,4
42645,65,19,18
42679,1,4,5
42836,0,2,2
42989,2,1,2
43133,1,2,3
43200,7,3,3
43244,4,4,5
43301,1,0,1
43313,1,0,1
43326,1,1,2
43484,3,2,3
43634,0,1,1
43636,16,7,11
43665,0,1,1
43666,1,0,1
43847,4,0,4
43949,1,0,1
44168,2,2,3
44978,3,0,3
45086,0,1,1
45169,2,0,2
45184,0,1,1
45280,1,0,1
45483,1,0,1
46215,1,2,2
46225,2,0,2
46457,0,2,2
46545,29,26,16
46572,0,2,1
46574,7,5,5
46608,0,4,2
46698,2,3,4
46793,3,5,7
46923,1,0,1
47116,7,2,8
47185,17,9,10
47388,0,2,2
47423,1,4,4
47473,0,1,1
47568,1,1,1
47575,1,2,3
47608,0,7,5
47920,1,0,1
48044,4,1,3
48062,1,0,1
48076,0,1,1
48087,4,5,6
48169,2,2,4
48170,1,0,1
48278,0,1,1
48368,3,2,3
48448,0,2,2
48522,1,1,2
48599,10,26,13
48625,1,1,2
48782,1,0,1
48944,0,1,1
49053,0,1,1
49101,1,2,2
49128,0,2,2
49174,10,14,12
49252,6,6,7
49369,1,0,1
49516,1,1,2
49678,2,2,4
49732,2,2,3
49794,1,1,2
49933,0,1,1
49993,2,2,4
50043,0,1,1
50161,0,2,1
50292,1,3,4
50378,7,0,7
50397,0,3,2
50402,1,1,2
50414,2,0,1
50502,0,1,1
50509,1,3,4
50697,0,5,4
50884,2,2,2
50951,0,1,1
50952,5,3,4
51033,4,2,6
51061,3,5,5
51114,0,1,1
51140,0,3,3
51194,0,2,2
51265,0,1,1
51340,1,3,2
51351,2,2,3
51468,3,2,4
51716,0,4,4
51743,1,0,1
51802,0,2,2
51842,3,4,6
51947,0,1,1
52077,2,4,6
52171,1,2,2
52283,0,1,1
52345,0,2,2
52582,1,2,3
52623,1,4,3
52745,0,2,2
52754,3,4,5
52774,11,52,15
52779,2,1,2
52809,0,1,1
53039,1,2,3
53138,2,1,1
53329,0,3,2
53403,1,0,1
53526,0,2,1
53587,0,2,1
53623,1,0,1
53671,1,0,1
53780,1,2,3
54278,2,1,2
54323,2,0,2
54522,4,4,7
54590,1,1,2
54703,1,0,1
54731,0,1,1
54794,0,1,1
54947,0,2,1
54972,8,7,6
55745,0,2,2
55765,6,7,9
55997,0,2,2
56147,0,1,1
56179,1,0,1
56506,0,1,1
56507,0,4,4
56642,0,1,1
56816,2,2,3
56973,35,7,10
56989,1,0,1
57052,9,5,7
57075,0,2,1
57137,2,1,2
57197,2,1,2
57293,0,1,1
57336,2,4,5
57526,8,6,7
57889,2,1,2
58109,0,2,1
58193,0,2,2
58241,5,6,6
58329,4,8,7
58411,2,0,2
58421,1,0,1
58537,8,8,10
58557,1,1,2
58737,11,17,15
58865,0,1,1
58874,1,1,2
58922,3,5,7
58925,0,2,2
58955,1,2,2
58973,1,0,1
59467,2,2,4
59498,4,0,1
59543,4,6,8
59627,2,1,2
59723,0,4,3
59729,0,1,1
60026,0,1,1
60144,3,1,3
60154,11,20,13
60157,0,1,1
60182,0,1,1
60241,4,3,4
60412,0,1,1
60478,3,5,5
60494,1,1,2
60685,8,11,9
60747,1,0,1
60981,1,1,2
61024,1,1,2
61103,6,3,5
61137,0,5,5
61467,1,3,3
61843,2,10,2
61884,1,1,2
61934,2,0,2
62179,1,0,1
62246,3,2,4
62271,0,2,2
62420,5,6,6
62471,1,0,1
62512,7,4,11
62524,4,1,3
62877,1,2,3
63010,1,0,1
63047,20,5,6
63407,2,3,3
63558,4,3,4
63735,0,2,2
63935,1,4,5
64054,1,14,9
64385,1,1,2
64442,4,5,7
64454,3,0,3
64531,3,6,8
64584,1,0,1
64617,2,3,4
64678,0,2,2
64897,1,1,2
64942,2,3,5
64999,2,4,2
65095,7,7,7
65154,0,1,1
65216,4,17,9
65271,2,1,2
65338,0,1,1
65360,2,0,2
65670,2,1,2
65688,0,1,1
65752,0,1,1
65755,2,4,5
66155,5,3,5
66230,1,3,4
66324,0,2,1
66585,0,1,1
66725,0,3,3
66877,2,2,4
66946,2,3,4
67007,1,1,2
67013,0,2,2
67166,1,3,4
67227,0,2,2
67970,10,13,8
68035,1,2,3
68181,0,1,1
68262,2,2,3
68280,1,1,2
68311,1,2,3
68314,0,1,1
68371,1,3,3
68547,1,1,2
68633,9,7,7
68710,1,2,3
68788,1,1,2
68822,1,0,1
68858,0,1,1
68926,0,2,2
68985,3,6,7
69024,1,0,1
69055,1,1,2
69210,1,0,1
69319,0,2,1
69422,0,1,1
69498,1,2,2
69594,5,5,7
69598,1,1,2
69748,4,2,3
69859,1,2,3
69915,1,0,1
69932,0,3,3
70237,1,2,3
70240,2,1,3
70248,2,0,2
70398,1,0,1
70406,0,1,1
70434,4,4,5
70497,0,1,1
70751,1,0,1
70774,2,2,4
70777,0,1,1
70790,0,1,1
70791,3,3,4
70827,5,5,6
70921,1,0,1
70969,0,1,1
71357,18,7,11
71567,10,4,8
71704,0,1,1
71755,1,1,2
72221,2,1,2
72265,17,12,16
72431,1,0,1
72536,2,1,2
72680,1,0,1
72762,1,3,4
73155,1,4,4
73236,3,3,3
73631,1,1,1
73692,0,2,2
73712,0,2,2
73844,11,5,9
73905,1,0,1
73937,0,2,2
73981,1,0,1
74061,1,0,1
74080,1,0,1
74523,1,1,2
74615,0,1,1
74637,0,2,1
74706,0,3,3
74721,2,0,2
74771,0,8,7
74790,0,2,1
74857,1,1,2
75163,1,0,1
75248,1,5,4
75619,1,1,2
75792,1,1,2
75849,0,2,2
76042,1,0,1
76275,3,2,4
76374,1,0,1
76577,7,8,7
76669,7,3,5
76698,2,2,4
76700,17,19,14
76718,8,10,8
76723,0,2,2
76883,2,2,3
77059,1,4,3
77069,9,4,6
77232,0,1,1
77240,0,2,2
77281,1,1,2
77576,1,3,4
77768,1,0,1
77843,1,0,1
77920,11,7,7
77991,2,2,4
78406,1,0,1
78693,0,1,1
78742,1,2,3
78761,2,1,3
78908,2,2,4
79091,1,2,2
79094,3,11,8
79184,1,0,1
79432,3,4,6
79527,1,0,1
79655,2,7,6
79674,3,0,3
79701,1,2,3
79977,5,7,7
80048,0,1,1
80066,2,3,3
80105,2,7,7
80140,0,5,4
80159,0,3,3
80178,3,3,3
80276,1,0,1
80456,2,1,2
80465,1,0,1
80490,1,2,3
80530,3,5,4
80582,0,1,1
81076,2,0,2
81275,2,0,1
81281,0,2,2
81468,1,0,1
81474,39,4,6
81518,1,0,1
81566,2,5,3
81699,17,8,7
82042,1,0,1
82155,2,1,2
82356,2,2,4
82497,20,12,14
82657,1,3,3
82723,1,0,1
82728,3,5,6
82740,1,0,1
82810,0,1,1
83144,1,0,1
83167,4,4,6
83288,1,0,1
83411,2,2,4
83523,3,2,5
83636,2,2,4
83761,0,2,2
83795,13,11,9
83819,1,0,1
84025,2,3,4
84125,2,0,2
84250,2,1,2
84274,1,0,1
84275,1,0,1
84460,0,4,4
84470,0,1,1
84542,2,0,2
84681,1,0,1
84759,3,3,4
84940,1,0,1
84970,1,2,2
85084,1,2,2
85100,0,3,3
85288,0,5,4
85346,1,0,1
85659,0,2,2
85836,0,1,1
86016,1,0,1
86063,1,1,2
86079,0,1,1
86198,2,4,6
86306,4,10,7
86444,1,0,1
86638,0,2,2
86672,0,2,2
86736,2,2,3
86873,2,3,3
86876,1,4,4
86903,2,0,2
86985,3,0,3
87090,1,1,2
87173,0,1,1
87371,1,0,1
87379,1,3,4
87402,2,7,7
87412,0,1,1
87598,4,3,6
87676,3,3,3
87746,1,0,1
87831,2,3,4
87892,1,1,2
87919,3,3,5
87937,0,2,2
87979,1,1,2
88053,3,5,4
88106,0,2,2
88299,0,2,2
88320,1,0,1
88405,5,2,4
88485,2,0,2
88506,0,4,3
88641,2,0,2
88674,0,1,1
88713,1,0,1
88861,1,4,5
88961,0,1,1
89022,1,1,2
89144,3,1,4
89447,2,2,3
89540,19,9,11
89966,2,1,2
89972,0,4,4
90040,6,3,5
90193,0,5,3
90276,3,2,4
90297,2,1,2
90417,1,0,1
90523,1,1,2
90622,2,4,4
90678,1,0,1
90689,0,1,1
90728,1,0,1
90769,0,1,1
90786,10,13,8
90821,4,4,6
90982,3,0,3
91065,3,1,3
91112,2,2,4
91253,0,1,1
91436,1,2,3
91469,2,4,4
91530,1,0,1
91576,1,3,4
91601,1,1,2
91685,2,8,5
91868,0,1,1
92010,1,0,1
92113,1,0,1
92378,7,14,13
92620,0,3,3
92650,0,1,1
92780,0,1,1
92819,0,3,2
92891,0,2,2
92953,0,1,1
93150,1,1,2
93169,2,3,4
93363,3,1,3
93409,0,1,1
93531,0,1,1
93641,0,2,2
93730,0,1,1
93837,3,4,5
93895,3,3,4
93972,3,4,6
94018,1,0,1
94024,0,1,1
94175,2,3,5
94196,1,0,1
94298,1,2,3
94332,0,3,1
94381,1,1,2
94583,3,2,4
94584,13,3,6
94728,3,7,5
94744,1,0,1
94816,42,18,19
94820,1,8,6
94971,7,3,7
95099,47,13,16
95160,1,0,1
95188,1,0,1
95245,0,8,4
95291,2,1,3
95344,0,2,2
95445,1,8,7
95553,3,2,5
95676,1,1,2
95739,1,2,3
95870,3,3,4
95885,1,0,1
95913,3,3,4
95950,1,2,2
95962,1,0,1
95963,1,4,4
96152,3,3,5
96165,0,1,1
96375,19,14,11
96539,2,0,2
96691,3,3,3
96727,12,9,14
96783,1,0,1
96943,3,4,6
96975,1,1,2
97229,3,5,5
97351,0,1,1
97393,0,1,1
97514,6,0,3
97701,0,3,2
97768,1,0,1
97813,0,1,1
97838,1,4,4
98021,0,1,1
98177,0,1,1
98233,1,1,2
98297,8,10,8
98349,1,1,2
98593,0,1,1
98997,2,5,4
99084,0,2,2
99100,0,1,1
99176,1,0,1
99246,0,1,1
99354,0,3,3
99485,0,3,3
99489,1,0,1
99558,2,1,3
99938,0,2,1
100080,0,2,1
100088,0,1,1
100146,3,2,4
100222,1,0,1
100382,0,1,1
100444,1,2,3
100510,0,1,1
100557,0,1,1
100638,2,0,1
100685,1,3,3
101010,3,4,5
101131,0,3,3
101442,3,4,3
101464,0,1,1
101563,0,2,2
101597,2,0,2
101647,3,4,5
101711,18,11,14
101885,0,2,2
101964,0,4,3
102054,2,1,2
102079,1,1,2
102093,21,22,19
102324,1,0,1
102542,0,1,1
102700,0,1,1
102790,2,0,2
102795,6,4,5
102827,2,0,1
102828,7,5,7
102895,1,2,3
103032,4,9,5
103054,0,3,1
103280,7,3,6
103317,3,2,4
103391,1,0,1
103428,1,0,1
103600,0,1,1
103646,3,0,2
103685,5,5,7
104608,2,0,2
104947,1,0,1
104957,1,3,2
105000,1,1,2
105004,0,3,3
105130,1,1,1
105411,1,1,1
105528,1,1,2
105682,1,5,6
105720,2,3,3
105796,1,0,1
105835,1,0,1
105874,0,1,1
106000,1,0,1
106457,4,2,4
106466,1,0,1
106517,0,1,1
106566,5,4,7
106664,1,0,1
106786,1,0,1
106854,1,4,2
107049,1,4,3
107112,0,1,1
107133,1,1,1
107150,3,3,4
107282,1,1,2
107362,0,4,4
107480,1,0,1
107502,0,1,1
107503,0,2,2
107587,1,2,2
107759,1,1,2
107823,2,4,4
107828,1,1,2
107844,1,1,2
107987,1,1,2
108052,2,0,2
108095,5,6,8
108424,11,7,11
108449,2,4,2
108563,2,0,2
108601,2,1,3
108608,1,1,2
108819,0,1,1
108875,2,0,2
108997,1,1,2
109013,2,0,2
109164,1,1,2
109177,1,0,1
109380,1,2,2
109423,0,1,1
109473,0,1,1
109815,1,0,1
109829,1,2,3
109927,5,3,8
110037,1,1,2
110055,2,2,4
110151,1,0,1
110250,0,1,1
110301,1,3,4
110402,0,2,2
110409,1,3,3
110525,6,4,6
110543,4,3,5
110624,0,3,2
110752,5,3,6
110802,9,6,7
111005,0,1,1
111211,1,0,1
111302,1,1,2
111389,0,4,4
111391,3,3,5
111560,0,1,1
111561,1,0,1
111569,1,0,1
111785,1,0,1
111892,4,2,4
112062,0,2,2
112230,1,1,2
112292,12,5,7
112450,3,1,2
112632,0,1,1
112796,1,6,3
112927,4,4,6
113068,0,3,3
113175,2,1,2
113251,2,3,5
113407,8,3,6
113479,0,1,1
113496,4,6,9
113514,1,2,3
113556,1,0,1
113616,1,3,3
113870,0,2,2
113915,2,0,2
113998,2,1,3
114030,1,0,1
114079,1,2,3
114090,22,9,10
114218,1,1,2
114281,0,1,1
114313,0,2,2
114333,2,2,3
114382,0,2,2
114384,1,1,2
114579,1,2,3
114668,1,0,1
114791,4,0,4
114881,0,1,1
114983,16,13,12
115000,2,0,2
115026,1,3,3
115074,5,4,8
115181,2,3,4
115323,3,2,4
115558,1,2,3
115610,0,3,3
115647,2,2,4
115746,1,0,1
115779,1,2,3
116031,1,1,1
116055,3,1,2
116137,0,2,2
116404,2,2,3
116523,2,3,3
116577,17,10,10
116634,0,1,1
116763,2,3,4
116877,0,2,2
116887,1,0,1
116926,6,8,8
117036,1,1,1
117201,4,1,4
117224,0,1,1
117315,0,2,2
117443,2,0,2
117446,1,1,2
117487,1,0,1
117496,0,1,1
117506,2,2,4
117620,1,0,1
117908,1,2,2
117948,1,2,3
118012,1,0,1
118048,7,2,7
118189,3,4,4
118242,1,0,1
118579,1,1,2
118657,2,0,2
118718,0,1,1
118733,1,2,2
118864,0,1,1
119002,2,0,2
119081,6,0,6
119085,0,2,2
119202,1,0,1
119252,2,0,2
119355,4,1,2
119440,13,11,14
119498,0,4,4
119553,3,2,3
119621,1,2,3
119642,0,1,1
119665,1,0,1
119726,1,1,1
119850,0,2,2
120036,5,3,4
120171,1,0,1
120227,5,5,7
120228,3,4,5
120277,0,2,2
120334,3,4,6
120456,0,2,2
120589,1,0,1
120614,2,2,4
120691,6,4,6
120815,4,6,7
120852,1,0,1
120870,0,1,1
120915,3,1,3
121030,1,1,2
121095,2,1,3
121136,1,2,2
121180,1,4,5
121212,0,2,1
121331,5,3,6
121443,2,0,2
121464,3,5,5
121620,1,1,2
121715,4,0,4
121769,1,2,2
121830,3,4,6
121835,2,6,5
121920,1,0,1
122123,1,2,3
122219,0,3,2
122244,4,0,4
122265,4,3,5
122322,0,2,2
122327,1,0,1
122338,2,0,2
122588,3,0,3
122757,4,7,6
122770,1,0,1
122787,6,5,8
122862,7,12,10
122876,5,6,11
123021,1,0,1
123050,0,1,1
123181,2,2,4
123202,2,2,4
123588,4,7,6
123601,1,1,2
123773,5,4,6
123817,1,0,1
123827,2,2,3
123930,0,2,2
124013,1,0,1
124016,0,2,2
124429,2,0,1
124590,13,5,7
124661,0,1,1
124690,1,0,1
124721,0,1,1
124827,0,2,2
124872,0,2,2
124923,0,2,2
125161,2,1,2
125305,1,3,3
125337,3,4,4
125440,2,1,2
125618,1,1,2
125726,1,0,1
125915,1,0,1
126059,1,2,2
126266,0,2,2
126434,1,1,1
126443,2,4,4
126545,8,7,9
126854,12,16,12
126888,1,0,1
127016,9,18,16
127049,6,6,6
127830,1,0,1
127890,2,1,2
127895,0,1,1
127945,1,3,3
127948,1,1,2
128122,3,3,5
128167,0,2,2
128317,2,2,3
128427,2,0,2
128578,7,10,11
128586,1,2,2
128752,0,2,2
128890,5,3,5
128895,4,5,5
128937,3,2,3
128972,2,0,2
129073,1,2,3
129172,0,1,1
129192,2,1,2
129309,1,0,1
129386,2,1,3
129399,2,2,4
129404,1,5,5
129507,2,1,3
129672,4,1,3
129750,0,2,2
129752,4,2,2
129815,1,0,1
129878,2,8,8
129921,2,4,5
130281,2,3,4
130475,0,1,1
130751,2,1,3
130759,1,4,2
130805,0,1,1
130807,2,2,3
130813,1,1,2
130906,2,0,2
130966,15,7,12
131053,5,9,6
131071,1,4,5
131273,1,2,2
131314,3,4,4
131424,6,0,6
131760,2,1,1
132032,2,2,3
132044,2,0,2
132168,5,7,9
132483,3,1,2
132516,1,4,4
132544,4,6,7
132577,2,2,4
132966,2,3,5
133054,0,1,1
133249,22,2,4
133259,0,4,4
133275,0,1,1
133277,1,1,2
133495,0,1,1
133563,2,1,3
133628,0,3,3
133777,0,5,4
134172,1,1,2
134333,0,1,1
134503,2,2,3
134652,2,2,4
134736,2,1,3
134788,0,6,5
134856,2,3,3
134901,2,5,6
135216,1,1,2
135230,2,0,2
135237,0,1,1
135286,1,2,2
135474,1,0,1
135499,0,6,3
135593,2,8,8
135736,0,2,1
135923,7,4,8
135925,0,2,2
136163,4,3,5
136203,2,3,4
136208,19,18,12
136231,6,1,3
136305,0,1,1
136345,0,1,1
136573,3,3,5
136598,0,2,2
136772,1,0,1
137100,3,4,4
137237,1,1,2
137265,1,1,1
137278,1,1,2
137399,1,1,2
137518,0,29,10
137595,0,1,1
137666,1,0,1
137719,1,4,3
137783,0,1,1
137849,0,1,1
138143,1,0,1
138387,2,2,4
138732,1,4,3
138789,2,0,2
138797,2,0,2
138994,0,1,1
139422,1,1,2
139428,2,2,4
139466,1,1,2
139481,0,1,1
139520,0,1,1
139597,1,0,1
139672,1,1,2
139748,8,9,10
139830,3,1,3
139840,2,1,2
139955,1,0,1
140072,3,5,6
140168,0,4,3
140259,0,2,1
140266,0,1,1
140302,1,1,2
140383,0,1,1
140619,1,0,1
140662,0,1,1
140930,6,5,8
140993,0,0,0
141027,0,1,1
141044,4,4,6
141064,2,4,5
141106,2,2,4
141148,0,1,1
141306,0,4,2
141465,1,0,1
141620,1,0,1
142144,0,3,1
142475,0,1,1
142606,6,6,11
142668,1,1,2
142760,1,0,1
142823,4,9,6
142837,1,4,4
142857,0,1,1
142917,1,0,1
143168,1,0,1
143239,2,4,6
143246,1,0,1
143435,3,0,3
143461,1,5,4
143980,0,1,1
144013,0,1,1
144224,2,3,4
144230,0,1,1
144604,2,1,2
144609,0,1,1
144635,0,1,1
144733,1,0,1
144765,2,2,3
144845,1,3,3
144977,2,0,2
145155,0,1,1
145189,10,10,10
145209,0,1,1
145269,1,0,1
145411,0,2,1
145413,0,1,1
145447,1,2,1
145499,1,5,4
145568,1,0,1
145687,1,2,3
145724,4,1,4
145908,17,13,12
145940,1,0,1
145974,6,3,6
146011,7,7,8
146028,0,1,1
146047,0,2,2
146129,0,1,1
146221,7,5,8
146452,1,0,1
146501,5,8,7
146535,2,7,5
146884,3,1,4
146922,1,1,2
147322,1,0,1
147406,1,0,1
147563,0,1,1
147679,2,0,2
147691,0,1,1
147700,0,1,1
147729,1,1,2
147852,1,1,2
148104,1,0,1
148134,1,3,4
148187,1,4,4
148197,0,3,2
148268,1,0,1
148419,3,1,4
148491,2,0,1
148510,0,1,1
148557,2,0,1
148670,1,0,1
148687,2,13,11
148716,1,1,2
148729,2,4,4
148776,2,3,3
148836,0,1,1
149010,4,3,4
149052,24,17,11
149294,1,0,1
149351,0,2,2
149494,3,4,6
149632,2,2,4
149812,0,1,1
149832,1,1,2
149856,2,1,3
150046,0,1,1
150240,1,0,1
150263,1,1,2
150316,4,4,4
150574,1,2,3
150815,4,1,4
151075,1,4,4
151140,3,4,4
151252,4,4,5
151265,3,0,3
151444,25,14,14
151471,0,3,3
151730,0,2,2
151813,0,1,1
151823,0,2,2
151897,1,1,2
152052,2,2,3
152098,1,0,1
152251,0,2,2
152337,1,1,2
152379,1,4,4
152478,4,6,7
152493,2,5,5
152533,4,1,4
152705,2,8,4
152715,1,0,1
152733,5,7,6
153015,0,1,1
153093,0,1,1
153319,1,0,1
153443,2,0,2
153474,0,1,1
153508,0,4,4
153829,2,4,4
153850,1,3,4
154405,0,1,1
154407,2,2,3
154452,3,0,2
154507,4,6,5
155017,1,5,4
155164,0,1,1
155178,3,6,5
155336,0,1,1
155391,0,2,2
155417,7,8,7
155440,5,8,7
155557,3,2,3
155638,2,1,3
155675,1,0,1
155861,21,23,12
155916,2,1,3
156046,2,1,3
156050,0,2,2
156101,1,1,1
156267,2,0,2
156432,1,4,3
156494,1,0,1
156835,1,0,1
157319,1,1,2
157349,3,2,2
157396,0,2,2
157488,2,3,4
157504,9,7,11
157605,3,6,7
157732,1,0,1
157857,3,3,6
157859,0,1,1
158272,0,2,2
158309,2,0,1
158638,3,1,4
158693,2,2,2
158803,1,0,1
158824,0,1,1
158891,0,1,1
158910,0,3,3
158911,1,2,3
