node,indegree,outdegree,kcore
3375,2,2,2
3381,0,3,3
3384,3,4,4
3422,0,2,2
3436,7,6,8
3464,3,4,5
3518,0,1,1
3542,3,4,7
3599,1,1,2
3638,1,0,1
3771,1,6,7
3854,0,1,1
3873,1,0,1
3894,2,3,5
3961,1,0,1
4015,3,0,2
4024,1,1,2
4046,1,0,1
4049,3,2,5
4070,6,2,4
4080,0,1,1
4095,12,4,9
4108,1,1,2
4123,2,3,5
4179,20,15,20
4285,1,4,5
4306,40,8,11
4309,0,1,1
4330,0,5,4
4349,0,1,1
4360,5,5,7
4361,7,5,7
4388,2,3,4
4439,0,1,1
4450,3,8,11
4635,2,2,4
4664,1,0,1
4668,0,1,1
4712,0,2,2
4736,2,3,4
4779,2,3,4
4787,0,4,4
4806,1,1,2
4818,8,5,6
4823,2,1,3
4841,0,3,3
4880,4,5,7
4907,1,1,2
4948,1,1,2
4949,4,6,8
4960,1,1,2
4976,1,0,1
5018,1,3,4
5020,2,0,2
5053,0,1,1
5081,0,1,1
5084,0,3,3
5217,2,2,3
5239,1,0,1
5245,4,10,11
5260,2,3,3
5261,1,0,1
5318,1,2,3
5327,9,5,7
5336,4,6,4
5354,4,0,4
5364,0,1,1
5384,2,1,3
5395,9,8,12
5399,0,6,6
5403,0,1,1
5423,1,1,2
5430,0,1,1
5445,0,3,2
5448,1,1,2
5479,1,1,2
5490,6,8,9
5503,1,2,3
5507,0,1,1
5512,1,2,2
5521,1,0,1
5600,0,2,2
5619,2,2,4
5629,2,0,2
5666,1,0,1
5677,2,3,5
5769,1,0,1
5783,5,8,9
5824,1,3,4
5869,0,1,1
5876,5,4,6
5896,2,0,2
5897,3,8,8
5902,2,1,2
5908,1,2,2
5988,0,1,1
6018,0,2,2
6037,9,7,8
6063,0,1,1
6079,0,2,2
6091,1,1,2
6114,1,0,1
6132,1,1,2
6153,2,7,5
6160,1,2,3
6176,9,11,11
6180,1,2,3
6191,0,7,7
6196,1,0,1
6370,2,2,3
6375,3,2,4
6425,12,10,11
6461,4,3,6
6561,1,1,2
6583,1,0,1
6647,6,11,7
6651,1,0,1
6658,1,4,5
6674,4,4,7
6677,1,1,2
6690,0,1,1
6850,0,5,4
6890,2,2,4
6893,29,19,17
6953,0,1,1
6981,0,2,2
6985,3,4,5
7081,1,1,2
7142,3,0,3
7145,0,1,1
7176,2,3,5
7190,4,8,10
7203,7,8,11
7213,0,2,2
7231,4,1,5
7252,4,6,8
7326,1,1,2
7333,2,1,2
7343,0,1,1
7345,3,3,6
7451,1,10,7
7460,0,2,2
7470,0,2,1
7472,1,3,3
7525,3,6,6
7566,0,1,1
7600,0,3,3
7675,2,2,3
7677,3,7,7
7690,1,4,4
7715,2,8,6
7792,2,3,5
7794,1,3,4
7859,1,1,2
7909,2,1,3
7963,3,1,3
7974,0,1,1
8001,9,9,14
8027,3,1,4
8193,0,1,1
8263,7,2,5
8290,1,2,3
8305,1,1,2
8353,1,4,2
8357,1,1,2
8415,1,5,5
8426,12,11,16
8427,0,1,1
8430,10,4,6
8443,0,3,3
8465,1,4,4
8517,1,2,3
8522,4,5,8
8529,8,12,9
8535,1,0,1
8539,0,1,1
8550,0,1,1
8595,0,1,1
8651,1,3,3
8665,0,1,1
8678,1,5,5
8683,1,0,1
8704,1,5,6
8722,1,1,2
8739,3,6,5
8812,3,2,3
8822,1,2,3
8850,51,25,28
8867,0,1,1
8891,2,3,5
8901,1,0,1
8915,3,3,5
8955,0,4,3
8974,1,1,2
8975,1,1,2
9009,1,0,1
9039,10,7,9
9058,2,2,3
9060,2,1,3
9092,5,4,6
9183,1,2,2
9190,1,0,1
9223,0,1,1
9241,3,3,5
9243,4,16,9
9255,2,1,3
9353,0,4,4
9393,1,2,3
9410,2,1,3
9422,1,4,5
9441,0,2,2
9500,0,1,1
9523,3,2,5
9600,3,4,5
9625,0,3,3
9633,3,4,5
9645,25,12,12
9686,0,1,1
9687,0,3,3
9696,26,26,23
9858,5,2,5
9925,0,1,1
9930,5,9,9
9963,5,2,5
9973,1,0,1
10137,0,1,1
10143,145,43,35
10184,3,2,4
10197,2,2,3
10225,2,2,3
10246,1,1,2
10268,1,2,3
10304,2,2,4
10318,3,6,7
10331,7,9,10
10348,2,0,2
10370,1,5,5
10372,1,1,2
10394,0,1,1
10432,0,1,1
10492,0,1,1
10508,1,1,2
10569,1,0,1
10571,2,3,5
10608,6,2,8
10635,3,4,6
10674,4,0,2
10694,1,3,4
10749,1,1,2
10775,1,1,2
10778,1,3,4
10791,2,2,2
10822,0,1,1
10833,0,1,1
10841,2,3,5
10907,1,0,1
10923,1,0,1
10930,1,6,6
10938,7,1,7
10944,0,3,3
10957,8,10,10
10961,3,4,5
10979,4,10,8
10989,4,4,6
11000,1,1,2
11013,2,2,3
11094,1,1,2
11102,1,3,3
11134,3,0,3
11148,0,1,1
11165,1,1,2
11184,0,1,1
11200,2,1,3
11214,5,6,10
11220,0,1,1
11227,1,1,2
11252,1,4,4
11254,4,4,6
11307,1,0,1
11397,0,3,3
11406,15,14,13
11476,4,4,5
11494,0,2,2
11504,1,1,2
11620,6,7,10
11640,1,0,1
11641,2,3,4
11648,1,1,2
11652,2,0,2
11674,1,0,1
11676,4,5,7
11691,0,3,2
11713,3,3,4
11756,2,1,3
11800,0,1,1
11801,2,2,4
11802,1,1,2
11819,1,2,3
11864,1,1,2
11871,7,7,12
11875,2,2,3
11879,4,6,9
11883,2,3,3
11931,1,0,1
12019,1,2,3
12044,1,0,1
12067,2,3,5
12118,1,3,3
12121,1,1,2
12169,0,3,3
12172,10,11,11
12182,2,2,4
12185,0,1,1
12263,1,0,1
12270,0,2,2
12275,9,6,9
12290,1,1,2
12300,1,3,3
12352,1,1,2
12418,4,2,6
12456,3,7,8
12585,1,1,2
12641,1,0,1
12643,4,3,6
12652,2,8,7
12713,2,2,4
12721,1,4,5
12743,8,6,7
12765,5,5,10
12791,2,3,5
12862,0,2,1
12881,0,2,2
12911,0,4,4
12928,0,1,1
13047,3,3,4
13096,1,0,1
13141,2,2,4
13151,1,0,1
13164,16,20,12
13166,21,17,13
13197,1,2,3
13208,1,0,1
13239,0,1,1
13281,15,5,10
13350,2,7,7
13351,5,6,8
13378,3,2,4
13394,3,3,3
13421,3,1,2
13422,3,1,3
13432,11,6,8
13463,4,9,8
13483,1,0,1
13503,1,0,1
13507,4,5,6
13547,11,15,10
13555,18,13,14
13567,3,3,5
13588,0,1,1
13598,2,2,3
13639,3,5,5
13646,0,2,2
13724,2,1,2
13731,1,2,2
13749,3,5,7
13751,112,27,32
13780,2,1,2
13816,0,2,2
13837,1,2,3
13838,3,2,3
13867,0,7,5
13985,0,1,1
14001,7,7,11
14003,0,4,2
14005,3,3,5
14094,11,35,15
14114,1,1,2
14117,6,4,7
14118,1,1,2
14123,3,2,4
14130,0,3,3
14133,0,4,3
14139,0,1,1
14140,4,2,6
14149,4,4,5
14177,0,2,2
14258,0,4,4
14264,2,2,2
14293,0,11,6
14314,0,1,1
14328,1,0,1
14372,0,1,1
14430,0,2,2
14445,1,1,2
14473,3,5,4
14542,1,4,5
14570,1,0,1
14586,0,1,1
14605,1,0,1
14654,2,2,2
14735,1,0,1
14766,5,2,3
14786,1,1,2
14794,1,1,2
14816,2,2,3
14817,3,11,7
14829,2,8,9
14842,0,1,1
14879,2,3,4
14903,1,3,4
14953,1,0,1
14983,4,4,6
14988,1,8,8
14999,1,2,2
15011,16,8,13
15023,1,0,1
15071,9,11,11
15104,0,2,2
15115,1,0,1
15164,1,0,1
15182,1,1,2
15234,4,3,5
15249,1,3,4
15257,3,4,6
15272,1,1,2
15289,5,0,5
15362,1,4,4
15382,5,3,5
15384,1,1,1
15421,1,2,3
15438,0,2,2
15453,0,1,1
15463,1,6,6
15493,4,3,6
15516,2,3,5
15608,8,5,7
15609,10,7,9
15622,1,0,1
15665,0,2,2
15691,8,7,9
15704,4,5,8
15739,1,0,1
15740,0,1,1
15751,4,12,16
15760,1,1,2
15780,1,0,1
15803,5,8,9
15807,1,0,1
15826,2,2,4
15855,2,6,7
15869,6,6,9
15895,0,2,2
15917,1,2,2
15935,21,24,23
15942,0,2,2
15980,4,7,6
15992,2,4,6
16012,3,6,7
16017,7,6,9
16024,7,5,7
16031,5,6,8
16051,2,3,3
16056,0,3,3
16092,2,2,4
16148,1,4,4
16176,1,1,2
16185,0,1,1
16205,0,2,2
16207,1,2,3
16231,0,2,2
16258,1,1,2
16265,4,5,7
16325,2,2,3
16336,3,3,6
16353,10,2,8
16355,1,10,9
16356,0,1,1
16357,1,1,1
16358,0,1,1
16390,1,1,2
16416,0,1,1
16438,3,2,4
16456,3,0,2
16503,1,4,5
16520,1,2,3
16536,0,5,4
16539,0,1,1
16553,0,1,1
16583,1,1,2
16668,23,3,9
16693,1,0,1
16709,1,1,1
16711,1,0,1
16714,1,1,2
16747,0,2,2
16776,0,2,2
16816,22,5,11
16820,3,7,6
16847,0,2,2
16851,3,5,8
16853,1,1,2
16881,3,7,9
16933,1,1,2
16938,1,1,2
16947,1,1,2
16948,1,1,2
16961,1,0,1
16972,1,0,1
16974,5,2,7
16982,5,5,7
16990,8,6,9
17006,3,4,5
17007,1,2,3
17010,0,3,2
17054,3,1,3
17075,9,6,7
17092,0,1,1
17117,1,1,2
17148,1,3,4
17155,1,0,1
17171,6,5,10
17185,2,3,4
17187,5,2,3
17197,2,1,3
17224,6,4,8
17271,6,11,12
17293,3,3,6
17296,1,1,2
17298,1,2,2
17301,9,6,9
17323,3,0,3
17344,0,1,1
17432,1,1,2
17434,3,1,3
17570,2,2,4
17664,38,20,20
17677,1,2,3
17719,4,4,5
17724,1,1,2
17761,0,3,3
17776,0,18,11
17790,1,4,4
17882,1,3,3
17948,2,4,5
17959,5,1,4
17971,3,5,5
17989,1,2,3
17995,6,5,8
18004,2,2,4
18025,1,3,2
18027,9,4,9
18057,8,3,8
18066,4,1,4
18073,0,3,3
18091,0,2,2
18152,3,5,8
18217,1,5,5
18233,1,1,2
18242,0,1,1
18319,5,3,6
18322,1,0,1
18358,1,1,2
18380,1,1,2
18400,1,5,5
18447,4,4,4
18461,3,1,3
18463,3,3,5
18483,1,1,2
18488,0,1,1
18497,5,14,12
18500,0,5,5
18561,0,3,2
18612,3,4,6
18649,1,1,2
18656,0,1,1
18661,1,6,4
18669,20,15,17
18675,3,2,4
18700,0,2,2
18756,1,0,1
18757,4,2,5
18793,1,1,2
18803,2,0,2
18815,2,0,1
18820,2,9,8
18833,3,3,5
18879,1,1,2
18885,1,1,2
19044,2,2,4
19103,3,6,7
19154,4,5,8
19166,0,2,2
19270,1,1,2
19280,1,2,2
19294,3,6,6
19332,1,1,2
19392,4,5,8
19400,0,2,2
19441,1,1,2
19450,3,1,2
19460,0,1,1
19517,1,1,2
19573,6,2,6
19659,1,1,2
19748,1,2,2
19806,0,1,1
19862,2,1,2
19976,1,1,2
19984,61,34,25
19987,0,2,2
19994,2,3,3
20008,1,3,3
20036,0,1,1
20039,8,5,8
20057,2,1,2
20071,0,1,1
20075,6,0,5
20076,2,1,3
20125,3,1,4
20164,0,1,1
20229,0,2,1
20240,1,3,3
20252,1,3,3
20260,13,11,9
20263,0,2,2
20303,4,3,4
20323,2,1,3
20342,0,2,2
20349,1,3,4
20357,1,0,1
20358,3,8,7
20377,1,0,1
20379,1,2,2
20385,0,1,1
20583,0,1,1
20697,2,2,4
20729,0,1,1
20738,1,2,3
20753,1,1,2
20758,2,1,3
20786,6,4,7
20796,1,0,1
20801,1,2,2
20803,0,1,1
20821,0,1,1
20866,4,2,4
20874,3,5,6
20902,1,1,2
20970,6,29,13
21100,7,11,11
21102,1,0,1
21120,2,6,6
21125,1,1,2
21141,3,2,5
21167,2,2,3
21246,0,2,1
21318,3,10,8
21336,1,1,2
21372,1,1,2
21381,1,0,1
21416,34,15,10
21457,0,2,2
21465,1,1,2
21493,7,3,3
21537,1,0,1
21568,7,10,10
21636,2,2,4
21637,0,1,1
21650,5,4,6
21685,7,6,9
21686,0,1,1
21740,0,1,1
21808,0,1,1
21812,4,4,5
21817,2,4,5
21886,12,10,13
21901,3,4,6
21913,2,2,3
21946,1,4,4
21970,1,0,1
21971,32,26,25
22002,2,3,5
22019,2,8,7
22023,0,1,1
22031,1,1,2
22043,9,4,6
22104,2,3,4
22107,12,17,15
22148,1,1,2
22185,1,1,2
22190,1,0,1
22206,4,5,5
22234,5,7,10
22251,4,4,5
22289,2,2,4
22300,1,1,2
22352,1,1,2
22356,2,2,3
22373,0,1,1
22381,30,12,12
22385,12,8,7
22412,1,2,3
22438,4,2,4
22548,3,2,3
22569,1,1,2
22594,2,0,2
22681,2,2,3
22685,0,1,1
22717,2,1,3
22722,2,2,4
22744,1,3,4
22745,1,4,4
22748,1,0,1
22753,0,1,1
22768,0,13,9
22784,1,1,2
22793,1,0,1
22801,0,1,1
22839,3,1,4
22845,46,18,19
22900,3,3,5
22929,1,4,5
22947,4,0,4
22979,1,2,2
23046,0,1,1
23055,6,5,6
23099,0,3,3
23139,0,1,1
23144,1,1,2
23156,2,1,2
23162,7,7,12
23187,1,2,3
23188,16,9,11
23298,2,6,6
23336,3,1,3
23353,0,1,1
23368,1,0,1
23369,2,2,3
23382,1,1,2
23481,0,1,1
23532,1,1,2
23608,2,1,3
23622,3,3,5
23678,2,5,4
23705,9,1,9
23718,1,1,2
23721,2,5,6
23754,2,4,4
23809,2,8,8
23819,5,3,6
23833,0,1,1
23844,1,3,3
23877,1,1,2
23895,4,2,5
23897,3,2,4
23928,2,7,6
23932,1,1,2
23943,1,2,2
23950,0,1,1
23988,0,2,2
24088,2,5,7
24098,0,1,1
24147,0,2,2
24155,2,1,2
24170,5,4,6
24175,5,7,9
24190,4,1,4
24194,0,9,7
24199,4,7,10
24262,1,3,4
24282,5,5,8
24284,2,1,2
24312,2,3,4
24370,5,7,6
24372,3,0,3
24382,1,1,2
24405,1,0,1
24450,0,1,1
24459,9,5,7
24490,0,1,1
24497,1,5,5
24539,2,3,3
24550,1,3,3
24572,0,3,3
24588,1,1,2
24591,4,4,7
24603,1,0,1
24613,3,4,7
24625,0,1,1
24628,0,4,3
24648,2,5,5
24676,6,6,10
24680,5,3,6
24692,1,0,1
24696,1,0,1
24731,1,3,4
24773,3,5,5
24826,0,3,1
24853,0,3,3
24872,2,3,5
24895,14,13,12
24908,5,4,6
24918,5,4,4
24933,0,1,1
24964,6,8,8
25065,2,1,2
25080,1,3,4
25102,0,1,1
25103,13,5,8
25110,3,1,4
25127,0,2,2
25152,7,1,6
25234,2,2,4
25278,0,1,1
25296,4,4,6
25387,2,2,4
25407,0,1,1
25420,2,4,5
25466,1,1,1
25474,0,1,1
25498,1,0,1
25504,2,5,4
25551,1,1,2
25593,1,1,2
25632,5,5,6
25640,1,1,2
25668,2,1,3
25679,1,1,2
25699,2,4,5
25728,5,7,8
25752,1,1,2
25808,6,6,10
25837,0,1,1
25876,2,3,3
25919,0,1,1
25950,0,2,2
25952,0,4,4
25992,2,1,3
25995,1,2,3
26003,2,2,4
26005,5,4,6
26018,2,2,4
26072,2,2,4
26078,1,2,3
26082,1,1,2
26122,3,6,6
26124,3,3,3
26154,5,11,14
26160,3,0,3
26261,1,2,3
26288,0,1,1
26392,0,1,1
26446,0,2,2
26488,2,1,3
26550,5,0,3
26554,1,2,3
26587,1,0,1
26622,2,6,6
26740,1,5,5
26783,2,3,5
26806,1,1,2
26822,2,1,3
26827,17,7,10
26859,4,4,7
26948,2,0,1
26957,3,2,4
26968,1,1,2
26979,1,1,2
26980,1,0,1
26994,0,1,1
27005,6,4,6
27025,2,0,2
27071,2,0,2
27085,1,1,2
27168,5,1,3
27186,1,5,6
27193,0,2,2
27212,1,0,1
27258,1,3,4
27271,12,14,17
27362,5,3,6
27384,6,2,4
27422,1,3,3
27590,7,7,8
27620,2,1,3
27626,7,4,10
27633,1,0,1
27648,0,4,4
27651,0,2,2
27673,0,1,1
27732,0,6,6
27781,150,25,27
27807,6,5,10
27808,1,0,1
27819,12,8,12
27994,6,7,7
27999,2,6,3
28019,9,3,7
28025,5,5,5
28026,6,5,9
28058,0,1,1
28115,4,11,8
28136,1,0,1
28139,3,3,5
28149,15,23,18
28207,2,5,7
28251,1,1,2
28263,0,2,1
28265,13,22,16
28305,1,5,4
28319,0,1,1
28379,1,2,2
28397,1,1,2
28443,0,2,2
28474,4,4,5
28508,1,2,3
28521,25,25,20
28608,3,0,3
28644,0,1,1
28651,0,1,1
28656,2,2,4
28684,0,2,2
28749,1,2,2
28753,0,3,3
28755,4,6,8
28756,2,3,3
28762,2,4,5
28771,1,1,2
28810,0,1,1
28817,11,10,10
28822,1,0,1
28845,1,1,2
28883,3,4,6
28901,1,1,2
28912,0,1,1
28931,2,2,3
29009,1,4,4
29022,1,1,2
29060,3,4,5
29187,4,3,4
29208,6,11,10
29223,1,1,2
29267,0,1,1
29278,3,2,4
29297,12,12,16
29320,3,5,6
29335,2,2,3
29338,2,2,4
29349,0,2,2
29369,1,1,2
29433,12,11,14
29437,1,1,2
29460,102,28,27
29461,0,1,1
29494,8,6,7
29522,1,5,5
29528,7,7,7
29529,2,1,2
29530,20,23,18
29533,5,4,9
29536,2,2,3
29553,1,3,4
29599,4,3,5
29613,2,11,9
29622,1,1,2
29633,2,0,2
29660,1,0,1
29671,1,0,1
29756,4,1,4
29777,3,4,5
29826,3,1,3
29885,0,1,1
29907,3,1,4
29919,1,1,1
29932,1,2,3
29948,2,1,3
29997,4,2,2
30015,1,1,2
30065,10,12,15
30073,1,0,1
30086,1,1,2
30101,1,1,2
30131,0,3,3
30132,5,3,4
30173,4,6,8
30210,2,2,3
30230,1,1,2
30233,2,5,6
30242,2,2,3
30299,0,2,2
30318,0,3,3
30347,2,0,2
30372,2,5,3
30399,2,2,4
30444,8,5,6
30491,1,1,2
30495,1,0,1
30531,2,13,14
30582,7,5,9
30698,2,2,4
30767,39,13,21
30801,2,1,2
30825,0,9,9
30895,0,1,1
30979,2,4,4
30983,7,6,11
30987,1,2,3
31008,2,2,2
31009,1,2,3
31021,0,1,1
31036,3,3,5
31056,0,1,1
31093,5,5,9
31095,0,2,2
31121,1,4,3
31123,3,4,6
31177,1,1,2
31227,1,1,1
31246,1,0,1
31251,3,3,6
31264,1,0,1
31290,0,1,1
31292,1,1,2
31332,1,0,1
31345,0,2,2
31393,1,1,2
31396,0,3,2
31399,0,1,1
31426,1,2,3
31461,1,5,4
31512,2,2,3
31520,4,7,9
31534,0,1,1
31564,1,1,2
31570,3,1,3
31575,1,0,1
31646,1,1,2
31657,3,2,4
31701,1,0,1
31727,0,3,3
31732,1,2,2
31752,1,1,2
31757,0,3,2
31815,1,1,2
31826,2,5,5
31837,1,1,2
31840,1,2,3
31937,8,2,7
31943,4,8,10
31949,1,0,1
31954,2,1,2
31961,0,3,3
32002,1,1,2
32006,20,13,16
32032,10,11,11
32048,1,0,1
32050,0,1,1
32083,2,3,5
32125,0,1,1
32221,1,2,3
32227,1,1,2
32264,0,1,1
32294,1,1,2
32319,1,10,7
32354,6,7,9
32361,0,2,2
32500,5,6,8
32526,1,0,1
32595,0,1,1
32605,2,2,3
32606,2,4,6
32619,2,1,2
32626,4,5,8
32637,0,1,1
32647,1,2,3
32670,2,2,3
32674,11,2,7
32679,1,1,1
32683,7,5,8
32706,9,5,9
32708,3,3,6
32741,0,2,2
32803,0,1,1
32808,0,2,2
32874,0,1,1
32912,3,2,5
32927,1,1,2
32952,1,1,2
32955,1,2,3
32967,1,1,2
32977,0,1,1
33032,1,1,2
33050,0,3,3
33102,3,10,10
33111,7,5,8
33131,25,17,17
33143,3,4,5
33225,29,20,18
33270,9,6,9
33324,1,1,2
33325,0,1,1
33338,0,1,1
33379,1,0,1
33383,3,6,7
33388,1,0,1
33440,1,1,2
33442,1,0,1
33454,0,4,2
33491,0,4,4
33515,1,3,3
33528,9,17,16
33574,0,1,1
33605,185,54,41
33614,1,0,1
33617,1,2,3
33627,1,1,2
33641,1,1,2
33667,0,2,2
33687,1,0,1
33705,1,1,2
33717,2,2,3
33728,49,21,23
33914,5,4,7
33924,1,0,1
33932,5,2,4
33988,2,11,10
34019,4,5,9
34029,0,1,1
34032,1,1,2
34052,14,12,12
34064,1,1,2
34154,0,2,2
34182,1,4,4
34192,2,2,4
34193,0,2,2
34318,1,3,4
34320,0,2,2
34334,4,2,6
34354,1,0,1
34356,4,0,3
34367,1,6,6
34393,1,10,6
34437,1,1,2
34453,1,1,2
34462,2,2,4
34476,2,0,2
34507,4,2,4
34512,2,2,4
34597,1,3,3
34677,1,2,2
34730,1,1,2
34738,1,1,2
34758,1,1,2
34776,6,6,9
34814,6,6,7
34820,0,1,1
34861,0,2,2
34868,0,1,1
34874,1,1,2
34894,1,1,2
34949,3,3,4
34989,3,3,6
34995,8,6,9
35008,3,4,4
35011,1,1,2
35045,0,2,2
35068,0,3,3
35096,0,1,1
35099,1,0,1
35122,2,0,2
35140,0,2,1
35149,9,8,13
35238,5,2,7
35239,1,0,1
35259,0,1,1
35267,1,1,2
35279,0,1,1
35287,1,0,1
35292,1,1,2
35415,2,2,4
35419,0,1,1
35441,0,1,1
35460,1,0,1
35495,5,8,10
35500,7,5,7
35503,0,2,2
35565,5,1,6
35582,1,0,1
35598,1,1,2
35599,6,10,10
35603,1,2,3
35625,1,0,1
35633,1,6,6
35678,0,2,2
35679,2,12,8
35690,1,1,2
35731,0,1,1
35750,12,10,14
35789,0,1,1
35792,0,1,1
35797,3,6,8
35828,2,1,3
35908,1,1,2
35979,2,2,2
35997,2,0,1
36000,4,2,4
36050,1,1,2
36051,0,1,1
36089,4,6,9
36202,2,3,5
36208,2,6,7
36221,4,9,9
36256,3,3,5
36260,5,4,8
36269,2,4,5
36274,1,2,2
36299,0,1,1
36337,78,22,23
36392,2,2,4
36466,4,3,5
36481,1,2,3
36492,1,3,4
36506,0,2,2
36510,0,3,3
36548,0,1,1
36552,0,1,1
36564,1,3,4
36565,2,5,5
36584,1,0,1
36612,0,1,1
36671,2,2,4
36694,2,3,4
36734,0,1,1
36744,2,3,4
36784,0,2,1
36821,1,5,5
36889,0,1,1
36894,1,0,1
36901,4,5,7
36911,0,3,3
36945,3,2,5
36953,7,5,7
36965,2,0,1
36994,1,1,2
37043,1,5,5
37095,5,6,8
37096,3,2,5
37107,2,3,3
37120,3,8,9
37135,2,5,6
37190,1,1,2
37216,12,12,14
37234,1,7,6
37235,2,0,2
37241,0,1,1
37308,1,1,2
37318,1,0,1
37378,1,2,2
37427,1,1,2
37436,1,7,6
37487,1,4,4
37576,2,2,4
37601,0,2,2
37604,8,6,13
37624,0,2,1
37626,0,1,1
37635,0,4,4
37692,0,1,1
37708,1,0,1
37710,1,4,4
37715,0,1,1
37736,1,1,2
37739,1,0,1
37771,1,1,2
37790,3,7,7
37813,0,2,2
37817,4,4,6
37903,1,6,6
37907,65,49,32
37913,1,2,2
38010,1,1,2
38029,1,0,1
38054,0,4,3
38100,2,3,5
38101,5,5,5
38196,4,1,4
38199,1,1,2
38214,1,2,3
38238,4,4,7
38269,2,3,5
38377,9,7,9
38417,0,1,1
38441,0,3,2
38455,0,2,2
38490,3,2,4
38519,2,0,2
38603,1,2,3
38679,2,0,2
38710,0,1,1
38722,1,1,2
38755,0,1,1
38763,2,2,3
38796,2,3,4
38805,5,0,5
38830,1,4,5
38853,3,5,6
38867,5,9,9
38902,1,2,3
38987,2,4,4
39046,1,1,2
39047,17,15,19
39093,1,4,4
39168,26,7,12
39191,14,8,9
39207,1,1,2
39221,6,2,6
39247,1,2,3
39290,0,1,1
39300,0,1,1
39308,0,1,1
39328,4,4,8
39333,0,1,1
39336,13,10,13
39346,1,0,1
39408,2,2,4
39449,0,1,1
39494,0,1,1
39521,1,0,1
39542,1,3,4
39562,1,0,1
39568,4,2,5
39603,4,7,6
39629,1,0,1
39673,2,2,3
39699,1,1,2
39713,5,11,12
39756,9,5,9
39890,1,4,5
39898,1,0,1
39908,4,4,5
39973,0,1,1
40019,2,3,3
40022,3,3,5
40054,0,2,2
40078,1,1,2
40086,0,4,4
40093,1,2,3
40113,3,4,6
40129,0,1,1
40143,1,0,1
40152,2,1,3
40215,1,2,3
40218,1,1,2
40226,1,0,1
40246,1,1,2
40273,7,5,7
40287,0,2,2
40295,1,2,3
40378,11,3,7
40382,0,3,3
40402,6,8,11
40456,1,2,3
40464,1,1,2
40482,2,4,4
40495,3,5,6
40504,1,3,4
40518,6,4,5
40530,1,0,1
40539,3,3,5
40623,1,5,4
40640,2,0,2
40754,6,7,8
40775,0,5,4
40903,1,6,4
40968,24,11,16
40970,3,3,3
40972,2,3,5
40991,0,2,2
41016,2,2,3
41034,2,0,2
41107,1,1,2
41146,4,12,9
41180,4,3,5
41191,29,12,13
41219,2,3,4
41240,0,1,1
41463,0,1,1
41473,1,2,2
41566,5,5,8
41567,1,2,2
41574,3,4,3
41588,1,0,1
41604,1,9,7
41638,2,1,3
41678,0,1,1
41747,4,3,6
41770,3,4,4
41820,1,2,2
41854,5,2,5
41864,4,9,9
41887,2,2,4
41897,4,2,3
41940,0,2,2
42038,5,5,6
42061,1,0,1
42079,2,6,6
42116,1,0,1
42133,3,3,5
42145,0,1,1
42170,0,1,1
42181,13,10,11
42238,2,3,5
42283,5,6,6
42345,1,6,4
42347,1,4,5
42352,1,0,1
42353,1,0,1
42379,0,2,2
42400,0,1,1
42462,0,1,1
42510,1,2,3
42521,16,18,16
42538,0,1,1
42543,1,1,2
42551,3,6,5
42628,2,3,5
42629,0,1,1
42643,4,5,7
42645,155,47,37
42659,1,0,1
42679,1,7,7
42755,0,2,2
42759,1,1,2
42782,1,1,1
42824,1,0,1
42836,2,3,3
42861,2,3,4
